sales_date,CustomerID,gross_sales,returns,net_sales
2011-03-06,18211,137.90,0.00,137.90
2011-03-06,18223,15.00,-6.15,8.85
2011-03-07,NULL,12070.87,-1087.10,10983.77
2011-03-07,12484,0.00,-36.50,-36.50
2011-03-07,12598,0.00,-20.40,-20.40
2011-03-07,12614,315.60,0.00,315.60
2011-03-07,12708,282.66,0.00,282.66
2011-03-07,12712,219.30,0.00,219.30
2011-03-07,12754,16.05,-61.62,-45.57
2011-03-07,12755,0.00,-17.55,-17.55
2011-03-07,12839,0.00,-3.30,-3.30
2011-03-07,12841,79.40,0.00,79.40
2011-03-07,12921,0.00,-17.70,-17.70
2011-03-07,13001,591.02,0.00,591.02
2011-03-07,13081,0.00,-12.75,-12.75
2011-03-07,13089,0.00,-54.75,-54.75
2011-03-07,13092,110.20,0.00,110.20
2011-03-07,13117,90.60,0.00,90.60
2011-03-07,13344,1656.15,0.00,1656.15
2011-03-07,13408,294.17,0.00,294.17
2011-03-07,13458,0.00,-2.95,-2.95
2011-03-07,13798,416.22,0.00,416.22
2011-03-07,13881,673.90,0.00,673.90
2011-03-07,13884,58.10,-6.30,51.80
2011-03-07,14012,328.80,0.00,328.80
2011-03-07,14048,0.00,-34.80,-34.80
2011-03-07,14051,0.00,-107.90,-107.90
2011-03-07,14214,638.65,0.00,638.65
2011-03-07,14606,106.37,-11.05,95.32
2011-03-07,14817,580.79,0.00,580.79
2011-03-07,14903,0.00,-11.70,-11.70
2011-03-07,14915,142.28,0.00,142.28
2011-03-07,15026,108.98,0.00,108.98
2011-03-07,15039,608.45,-22.90,585.55
2011-03-07,15110,0.00,-8.50,-8.50
2011-03-07,15189,0.00,-69.90,-69.90
2011-03-07,15194,0.00,-10.15,-10.15
2011-03-07,15241,0.00,-17.85,-17.85
2011-03-07,15290,246.30,-45.00,201.30
2011-03-07,15291,45.00,0.00,45.00
2011-03-07,15498,1150.92,0.00,1150.92
2011-03-07,15554,217.20,0.00,217.20
2011-03-07,15752,381.75,0.00,381.75
2011-03-07,15769,2597.40,0.00,2597.40
2011-03-07,15811,0.00,-28.80,-28.80
2011-03-07,15827,0.00,-7.90,-7.90
2011-03-07,15834,1281.37,0.00,1281.37
2011-03-07,15869,149.64,0.00,149.64
2011-03-07,15903,0.00,-0.42,-0.42
2011-03-07,15974,147.95,0.00,147.95
2011-03-07,16013,475.20,-25.25,449.95
2011-03-07,16136,159.30,0.00,159.30
2011-03-07,16225,416.61,0.00,416.61
2011-03-07,16242,211.36,0.00,211.36
2011-03-07,16316,823.05,0.00,823.05
2011-03-07,16356,102.00,0.00,102.00
2011-03-07,16517,162.70,0.00,162.70
2011-03-07,16598,0.00,-4.35,-4.35
2011-03-07,16621,162.85,0.00,162.85
2011-03-07,16638,215.55,0.00,215.55
2011-03-07,16782,92.80,0.00,92.80
2011-03-07,16838,0.00,-5.95,-5.95
2011-03-07,17048,0.00,-13.58,-13.58
2011-03-07,17092,134.90,0.00,134.90
2011-03-07,17139,0.00,-15.20,-15.20
2011-03-07,17162,211.75,0.00,211.75
2011-03-07,17381,2019.96,0.00,2019.96
2011-03-07,17571,75.60,0.00,75.60
2011-03-07,17634,455.04,0.00,455.04
2011-03-07,17654,117.55,0.00,117.55
2011-03-07,17672,0.00,-25.50,-25.50
2011-03-07,17675,0.00,-22.50,-22.50
2011-03-07,17696,318.24,0.00,318.24
2011-03-07,17817,269.70,0.00,269.70
2011-03-07,17841,145.70,-12.20,133.50
2011-03-07,18257,0.00,-8.65,-8.65
2011-03-07,18280,180.60,0.00,180.60
2011-03-08,NULL,2851.01,0.00,2851.01
2011-03-08,12528,278.13,0.00,278.13
2011-03-08,12623,305.10,0.00,305.10
2011-03-08,12662,301.40,0.00,301.40
2011-03-08,12679,0.00,-37.25,-37.25
2011-03-08,12748,111.00,0.00,111.00
2011-03-08,12758,1570.19,0.00,1570.19
2011-03-08,13089,1267.95,0.00,1267.95
2011-03-08,13340,3678.03,0.00,3678.03
2011-03-08,13345,0.00,-11.90,-11.90
2011-03-08,13373,987.70,0.00,987.70
2011-03-08,13468,126.65,0.00,126.65
2011-03-08,13777,421.09,0.00,421.09
2011-03-08,13854,329.36,0.00,329.36
2011-03-08,13908,496.00,0.00,496.00
2011-03-08,13975,678.76,0.00,678.76
2011-03-08,14336,534.42,0.00,534.42
2011-03-08,14367,983.16,0.00,983.16
2011-03-08,14407,357.18,0.00,357.18
2011-03-08,14426,794.41,0.00,794.41
2011-03-08,14507,378.85,-15.00,363.85
2011-03-08,14560,301.40,0.00,301.40
2011-03-08,14586,237.36,0.00,237.36
2011-03-08,14709,461.25,0.00,461.25
2011-03-08,14730,277.17,0.00,277.17
2011-03-08,15023,767.84,0.00,767.84
2011-03-08,15234,197.00,0.00,197.00
2011-03-08,15311,896.71,0.00,896.71
2011-03-08,15764,1120.93,0.00,1120.93
2011-03-08,15806,300.36,0.00,300.36
2011-03-08,15819,639.64,0.00,639.64
2011-03-08,15944,325.10,0.00,325.10
2011-03-08,16426,328.37,0.00,328.37
2011-03-08,16495,246.51,0.00,246.51
2011-03-08,16710,122.61,0.00,122.61
2011-03-08,16712,370.77,0.00,370.77
2011-03-08,16779,431.58,0.00,431.58
2011-03-08,16917,391.52,0.00,391.52
2011-03-08,16927,123.35,0.00,123.35
2011-03-08,17306,367.20,0.00,367.20
2011-03-08,17389,105.54,0.00,105.54
2011-03-08,17419,329.08,0.00,329.08
2011-03-08,17639,108.50,0.00,108.50
2011-03-08,17940,181.44,0.00,181.44
2011-03-09,NULL,1692.97,0.00,1692.97
2011-03-09,12388,210.90,0.00,210.90
2011-03-09,12759,444.80,0.00,444.80
2011-03-09,12881,298.00,0.00,298.00
2011-03-09,12924,229.80,0.00,229.80
2011-03-09,12971,260.38,0.00,260.38
2011-03-09,13026,84.36,0.00,84.36
2011-03-09,13078,846.45,0.00,846.45
2011-03-09,13093,304.50,0.00,304.50
2011-03-09,13267,302.55,0.00,302.55
2011-03-09,13493,439.28,0.00,439.28
2011-03-09,14013,118.50,0.00,118.50
2011-03-09,14032,309.64,0.00,309.64
2011-03-09,14085,155.45,0.00,155.45
2011-03-09,14112,617.10,0.00,617.10
2011-03-09,14165,122.54,0.00,122.54
2011-03-09,14291,984.88,0.00,984.88
2011-03-09,14344,146.18,0.00,146.18
2011-03-09,14527,98.70,-9.87,88.83
2011-03-09,14534,188.25,0.00,188.25
2011-03-09,14645,240.10,0.00,240.10
2011-03-09,14662,268.51,0.00,268.51
2011-03-09,14803,188.64,0.00,188.64
2011-03-09,14825,247.40,0.00,247.40
2011-03-09,14936,1576.36,0.00,1576.36
2011-03-09,15057,358.50,0.00,358.50
2011-03-09,15071,588.67,0.00,588.67
2011-03-09,15078,0.00,-12.75,-12.75
2011-03-09,15206,17.70,0.00,17.70
2011-03-09,15367,764.58,0.00,764.58
2011-03-09,15379,371.84,0.00,371.84
2011-03-09,15502,1711.06,0.00,1711.06
2011-03-09,15529,382.86,0.00,382.86
2011-03-09,15581,91.54,0.00,91.54
2011-03-09,15622,0.00,-18.45,-18.45
2011-03-09,15769,330.00,0.00,330.00
2011-03-09,15974,0.00,-12.60,-12.60
2011-03-09,16057,0.00,-60.35,-60.35
2011-03-09,16221,148.63,0.00,148.63
2011-03-09,16316,17.70,-17.70,0.00
2011-03-09,16419,264.27,0.00,264.27
2011-03-09,16525,660.34,0.00,660.34
2011-03-09,16572,342.58,0.00,342.58
2011-03-09,16771,704.33,0.00,704.33
2011-03-09,16945,388.90,0.00,388.90
2011-03-09,17049,924.54,0.00,924.54
2011-03-09,17138,380.50,0.00,380.50
2011-03-09,17238,233.17,0.00,233.17
2011-03-09,17450,2099.70,0.00,2099.70
2011-03-09,17730,411.18,0.00,411.18
2011-03-09,17770,261.60,0.00,261.60
2011-03-09,17864,208.41,0.00,208.41
2011-03-10,NULL,1688.50,0.00,1688.50
2011-03-10,12370,938.39,0.00,938.39
2011-03-10,12417,0.00,-18.40,-18.40
2011-03-10,13014,0.00,-2.90,-2.90
2011-03-10,13094,0.00,-6.36,-6.36
2011-03-10,13102,499.74,0.00,499.74
2011-03-10,13126,209.94,0.00,209.94
2011-03-10,13468,245.52,0.00,245.52
2011-03-10,13476,0.00,-20.70,-20.70
2011-03-10,13502,74.56,0.00,74.56
2011-03-10,13538,337.50,0.00,337.50
2011-03-10,13599,0.00,-29.50,-29.50
2011-03-10,13767,0.00,-3.75,-3.75
2011-03-10,13871,397.55,0.00,397.55
2011-03-10,13899,298.50,0.00,298.50
2011-03-10,13953,500.00,0.00,500.00
2011-03-10,14056,232.43,0.00,232.43
2011-03-10,14057,0.00,-70.56,-70.56
2011-03-10,14064,185.15,0.00,185.15
2011-03-10,14077,117.11,0.00,117.11
2011-03-10,14156,6162.02,0.00,6162.02
2011-03-10,14211,0.00,-19.50,-19.50
2011-03-10,14214,0.00,-2.90,-2.90
2011-03-10,14227,0.00,-2.90,-2.90
2011-03-10,14297,232.60,0.00,232.60
2011-03-10,14334,366.53,0.00,366.53
2011-03-10,14350,282.93,0.00,282.93
2011-03-10,14603,660.00,0.00,660.00
2011-03-10,14606,99.95,0.00,99.95
2011-03-10,14667,144.90,0.00,144.90
2011-03-10,14713,124.95,-2.10,122.85
2011-03-10,14727,268.58,0.00,268.58
2011-03-10,14841,789.90,0.00,789.90
2011-03-10,14854,462.28,0.00,462.28
2011-03-10,14903,0.00,-11.70,-11.70
2011-03-10,14930,1104.13,0.00,1104.13
2011-03-10,14976,115.57,0.00,115.57
2011-03-10,15034,0.00,-9.25,-9.25
2011-03-10,15093,0.00,-3.78,-3.78
2011-03-10,15291,330.60,0.00,330.60
2011-03-10,15308,310.47,0.00,310.47
2011-03-10,15358,0.00,-2.55,-2.55
2011-03-10,15596,0.00,-26.50,-26.50
2011-03-10,15611,0.00,-15.90,-15.90
2011-03-10,15632,394.63,0.00,394.63
2011-03-10,15724,0.00,-5.95,-5.95
2011-03-10,15738,0.00,-7.50,-7.50
2011-03-10,15838,3277.24,0.00,3277.24
2011-03-10,15939,547.35,0.00,547.35
2011-03-10,16080,130.26,0.00,130.26
2011-03-10,16359,130.56,0.00,130.56
2011-03-10,16422,0.00,-24.50,-24.50
2011-03-10,16471,223.95,0.00,223.95
2011-03-10,16477,214.50,0.00,214.50
2011-03-10,16553,846.50,0.00,846.50
2011-03-10,16625,333.08,0.00,333.08
2011-03-10,16670,0.00,-32.85,-32.85
2011-03-10,16743,360.78,0.00,360.78
2011-03-10,16745,541.10,0.00,541.10
2011-03-10,16778,93.18,0.00,93.18
2011-03-10,16808,166.50,0.00,166.50
2011-03-10,16839,0.00,-9.54,-9.54
2011-03-10,17377,146.23,0.00,146.23
2011-03-10,17404,122.40,-180.00,-57.60
2011-03-10,17567,0.00,-9.90,-9.90
2011-03-10,17841,144.04,0.00,144.04
2011-03-10,18086,101.34,0.00,101.34
2011-03-10,18173,853.48,0.00,853.48
2011-03-10,18183,312.80,0.00,312.80
2011-03-10,18223,0.00,-2.84,-2.84
2011-03-11,NULL,4579.18,0.00,4579.18
2011-03-11,12520,987.42,0.00,987.42
2011-03-11,12583,712.85,0.00,712.85
2011-03-11,12708,0.00,-14.25,-14.25
2011-03-11,12748,209.14,0.00,209.14
2011-03-11,12939,1919.04,0.00,1919.04
2011-03-11,12971,153.75,0.00,153.75
2011-03-11,13043,516.42,0.00,516.42
2011-03-11,13098,349.20,0.00,349.20
2011-03-11,13133,57.45,0.00,57.45
2011-03-11,13226,108.21,0.00,108.21
2011-03-11,13265,307.44,0.00,307.44
2011-03-11,13305,156.60,0.00,156.60
2011-03-11,13509,127.20,0.00,127.20
2011-03-11,13654,312.93,0.00,312.93
2011-03-11,13798,583.30,0.00,583.30
2011-03-11,13842,311.07,0.00,311.07
2011-03-11,13975,0.00,-23.05,-23.05
2011-03-11,14083,14.40,0.00,14.40
2011-03-11,14114,191.40,0.00,191.40
2011-03-11,14214,0.00,-1.25,-1.25
2011-03-11,14312,157.65,0.00,157.65
2011-03-11,14329,578.02,0.00,578.02
2011-03-11,14352,231.30,0.00,231.30
2011-03-11,14587,202.82,0.00,202.82
2011-03-11,14911,3374.34,-3374.34,0.00
2011-03-11,14913,314.96,0.00,314.96
2011-03-11,15049,121.17,0.00,121.17
2011-03-11,15311,826.07,0.00,826.07
2011-03-11,15513,1794.10,0.00,1794.10
2011-03-11,16013,255.00,0.00,255.00
2011-03-11,16419,0.00,-12.75,-12.75
2011-03-11,16475,310.00,0.00,310.00
2011-03-11,16558,365.18,0.00,365.18
2011-03-11,16652,1588.16,0.00,1588.16
2011-03-11,16766,1145.60,0.00,1145.60
2011-03-11,16801,751.90,0.00,751.90
2011-03-11,16817,141.45,0.00,141.45
2011-03-11,16912,0.00,-30.46,-30.46
2011-03-11,17076,182.70,0.00,182.70
2011-03-11,17164,627.13,0.00,627.13
2011-03-11,17194,10.00,0.00,10.00
2011-03-11,17351,198.60,0.00,198.60
2011-03-11,17800,103.65,0.00,103.65
2011-03-11,17949,345.60,0.00,345.60
2011-03-11,17961,3.10,0.00,3.10
2011-03-11,17994,21.90,-23.80,-1.90
2011-03-11,18149,227.78,0.00,227.78
2011-03-13,12681,343.29,0.00,343.29
2011-03-13,13700,301.04,0.00,301.04
2011-03-13,13708,296.88,0.00,296.88
2011-03-13,13956,119.72,0.00,119.72
2011-03-13,14502,220.47,0.00,220.47
2011-03-13,14606,103.89,0.00,103.89
2011-03-13,14800,629.25,-10.50,618.75
2011-03-13,14810,129.46,0.00,129.46
2011-03-13,15547,288.71,0.00,288.71
2011-03-13,15918,142.00,0.00,142.00
2011-03-13,16693,157.56,0.00,157.56
2011-03-13,16768,183.25,0.00,183.25
2011-03-13,16983,263.59,0.00,263.59
2011-03-13,17315,109.58,0.00,109.58
2011-03-13,17611,371.37,0.00,371.37
2011-03-13,17975,488.06,0.00,488.06
2011-03-14,NULL,10.30,0.00,10.30
2011-03-14,12383,357.07,0.00,357.07
2011-03-14,12584,0.00,-9.90,-9.90
2011-03-14,12682,479.40,0.00,479.40
2011-03-14,12712,0.00,-44.85,-44.85
2011-03-14,12778,117.93,0.00,117.93
2011-03-14,12845,208.80,0.00,208.80
2011-03-14,12901,349.80,0.00,349.80
2011-03-14,12921,0.00,-3.75,-3.75
2011-03-14,13225,734.44,0.00,734.44
2011-03-14,13263,308.09,0.00,308.09
2011-03-14,13319,426.04,0.00,426.04
2011-03-14,13452,295.00,0.00,295.00
2011-03-14,14060,140.00,0.00,140.00
2011-03-14,14180,227.00,0.00,227.00
2011-03-14,14350,0.00,-24.23,-24.23
2011-03-14,14395,360.24,0.00,360.24
2011-03-14,14733,619.60,0.00,619.60
2011-03-14,14911,1825.25,0.00,1825.25
2011-03-14,14962,126.70,0.00,126.70
2011-03-14,15005,181.44,0.00,181.44
2011-03-14,15039,377.88,0.00,377.88
2011-03-14,15061,946.68,0.00,946.68
2011-03-14,15125,3840.88,0.00,3840.88
2011-03-14,15159,654.10,0.00,654.10
2011-03-14,15308,0.00,-8.20,-8.20
2011-03-14,15311,2420.95,0.00,2420.95
2011-03-14,15388,140.54,0.00,140.54
2011-03-14,15493,538.76,-12.75,526.01
2011-03-14,15502,0.00,-35.15,-35.15
2011-03-14,15671,356.19,0.00,356.19
2011-03-14,15738,391.80,0.00,391.80
2011-03-14,15971,184.50,0.00,184.50
2011-03-14,16005,177.59,0.00,177.59
2011-03-14,16013,679.50,0.00,679.50
2011-03-14,16150,571.06,0.00,571.06
2011-03-14,16327,582.35,0.00,582.35
2011-03-14,16353,175.72,0.00,175.72
2011-03-14,16518,0.00,-3.40,-3.40
2011-03-14,16570,454.08,0.00,454.08
2011-03-14,16804,118.05,0.00,118.05
2011-03-14,16807,371.23,0.00,371.23
2011-03-14,16871,535.02,0.00,535.02
2011-03-14,16954,414.30,0.00,414.30
2011-03-14,17404,4400.28,0.00,4400.28
2011-03-14,17646,0.00,-12.73,-12.73
2011-03-14,17799,264.76,0.00,264.76
2011-03-14,17811,110.84,0.00,110.84
2011-03-14,17841,174.86,0.00,174.86
2011-03-14,18118,370.53,0.00,370.53
2011-03-15,NULL,8557.06,-2583.76,5973.30
2011-03-15,12681,565.54,0.00,565.54
2011-03-15,12727,0.00,-15.00,-15.00
2011-03-15,12779,317.78,0.00,317.78
2011-03-15,12931,62.50,0.00,62.50
2011-03-15,13082,271.50,0.00,271.50
2011-03-15,13121,283.73,-29.00,254.73
2011-03-15,13451,610.88,-59.70,551.18
2011-03-15,13499,158.23,0.00,158.23
2011-03-15,13716,138.28,0.00,138.28
2011-03-15,13854,292.30,0.00,292.30
2011-03-15,13971,309.34,0.00,309.34
2011-03-15,14016,1477.56,0.00,1477.56
2011-03-15,14092,238.20,0.00,238.20
2011-03-15,14156,1041.45,0.00,1041.45
2011-03-15,14193,422.54,0.00,422.54
2011-03-15,14226,983.30,0.00,983.30
2011-03-15,14527,78.04,0.00,78.04
2011-03-15,14534,137.90,0.00,137.90
2011-03-15,14735,454.20,0.00,454.20
2011-03-15,14911,870.59,0.00,870.59
2011-03-15,15047,343.62,0.00,343.62
2011-03-15,15106,410.70,0.00,410.70
2011-03-15,15150,501.25,0.00,501.25
2011-03-15,15181,300.00,0.00,300.00
2011-03-15,15215,0.00,-10.95,-10.95
2011-03-15,15311,0.00,-91.80,-91.80
2011-03-15,15867,215.49,0.00,215.49
2011-03-15,15932,339.34,0.00,339.34
2011-03-15,16037,251.56,0.00,251.56
2011-03-15,16061,0.00,-29.95,-29.95
2011-03-15,16156,309.02,0.00,309.02
2011-03-15,16168,163.20,0.00,163.20
2011-03-15,16214,542.97,0.00,542.97
2011-03-15,16293,317.56,0.00,317.56
2011-03-15,16392,221.19,0.00,221.19
2011-03-15,16782,95.00,0.00,95.00
2011-03-15,16996,242.40,0.00,242.40
2011-03-15,17080,76.32,0.00,76.32
2011-03-15,17419,0.00,-10.75,-10.75
2011-03-15,17542,170.75,0.00,170.75
2011-03-15,17675,696.85,0.00,696.85
2011-03-15,17816,5.10,0.00,5.10
2011-03-15,17954,108.10,-2.55,105.55
2011-03-15,18144,363.40,0.00,363.40
2011-03-15,18260,548.75,0.00,548.75
2011-03-16,NULL,127.70,-2.10,125.60
2011-03-16,12437,147.71,0.00,147.71
2011-03-16,12502,702.80,0.00,702.80
2011-03-16,12523,115.09,0.00,115.09
2011-03-16,12597,516.15,0.00,516.15
2011-03-16,12712,300.70,0.00,300.70
2011-03-16,12845,6.70,0.00,6.70
2011-03-16,12849,704.50,0.00,704.50
2011-03-16,12868,248.27,0.00,248.27
2011-03-16,12971,129.96,0.00,129.96
2011-03-16,12994,352.60,0.00,352.60
2011-03-16,13027,384.00,0.00,384.00
2011-03-16,13089,961.56,0.00,961.56
2011-03-16,13261,99.00,0.00,99.00
2011-03-16,13299,142.50,0.00,142.50
2011-03-16,13358,439.03,0.00,439.03
2011-03-16,13668,311.66,0.00,311.66
2011-03-16,13983,290.00,0.00,290.00
2011-03-16,14505,581.89,-34.00,547.89
2011-03-16,14543,343.60,0.00,343.60
2011-03-16,14572,625.85,0.00,625.85
2011-03-16,14606,139.35,0.00,139.35
2011-03-16,14636,300.19,0.00,300.19
2011-03-16,15030,152.76,0.00,152.76
2011-03-16,15182,370.48,0.00,370.48
2011-03-16,15381,282.30,0.00,282.30
2011-03-16,15671,300.98,0.00,300.98
2011-03-16,15687,369.90,0.00,369.90
2011-03-16,15694,584.76,0.00,584.76
2011-03-16,15793,306.64,0.00,306.64
2011-03-16,16013,414.72,0.00,414.72
2011-03-16,16029,1411.20,-705.60,705.60
2011-03-16,16040,422.43,0.00,422.43
2011-03-16,16152,1829.04,0.00,1829.04
2011-03-16,16297,301.90,0.00,301.90
2011-03-16,16383,309.46,0.00,309.46
2011-03-16,16422,853.08,0.00,853.08
2011-03-16,16497,175.30,0.00,175.30
2011-03-16,16983,0.00,-11.05,-11.05
2011-03-16,16985,828.90,0.00,828.90
2011-03-16,17080,0.00,-2.12,-2.12
2011-03-16,17306,152.64,0.00,152.64
2011-03-16,17460,138.88,0.00,138.88
2011-03-16,17504,859.01,0.00,859.01
2011-03-16,17511,3018.34,0.00,3018.34
2011-03-16,17515,200.70,0.00,200.70
2011-03-16,17858,432.20,0.00,432.20
2011-03-16,17961,28.18,0.00,28.18
2011-03-16,18183,0.00,-10.85,-10.85
2011-03-16,18231,233.75,0.00,233.75
2011-03-17,NULL,7876.00,0.00,7876.00
2011-03-17,12352,120.33,0.00,120.33
2011-03-17,12435,3978.99,0.00,3978.99
2011-03-17,12472,592.18,0.00,592.18
2011-03-17,12480,771.02,0.00,771.02
2011-03-17,12514,1017.68,0.00,1017.68
2011-03-17,12520,0.00,-51.75,-51.75
2011-03-17,12845,73.50,0.00,73.50
2011-03-17,12924,0.00,-3.75,-3.75
2011-03-17,12937,217.43,0.00,217.43
2011-03-17,12955,473.82,0.00,473.82
2011-03-17,12989,437.40,0.00,437.40
2011-03-17,13093,0.00,-12.75,-12.75
2011-03-17,13104,111.96,0.00,111.96
2011-03-17,13185,71.40,0.00,71.40
2011-03-17,13199,606.84,0.00,606.84
2011-03-17,13216,333.74,0.00,333.74
2011-03-17,13268,653.57,0.00,653.57
2011-03-17,13319,0.00,-23.40,-23.40
2011-03-17,13394,320.42,0.00,320.42
2011-03-17,13533,146.64,0.00,146.64
2011-03-17,13623,101.35,0.00,101.35
2011-03-17,13631,80.00,0.00,80.00
2011-03-17,13650,372.12,0.00,372.12
2011-03-17,13707,223.00,0.00,223.00
2011-03-17,13946,209.85,0.00,209.85
2011-03-17,13969,145.55,0.00,145.55
2011-03-17,13971,0.00,-12.30,-12.30
2011-03-17,14035,398.98,0.00,398.98
2011-03-17,14056,220.60,0.00,220.60
2011-03-17,14081,0.00,-19.90,-19.90
2011-03-17,14112,0.00,-65.30,-65.30
2011-03-17,14156,0.00,-4.95,-4.95
2011-03-17,14226,0.00,-22.25,-22.25
2011-03-17,14298,1004.60,0.00,1004.60
2011-03-17,14329,0.00,-6.75,-6.75
2011-03-17,14334,0.00,-12.75,-12.75
2011-03-17,14422,401.31,0.00,401.31
2011-03-17,14462,248.39,-5.00,243.39
2011-03-17,14713,136.57,0.00,136.57
2011-03-17,14840,62.85,0.00,62.85
2011-03-17,14911,381.78,0.00,381.78
2011-03-17,15061,0.00,-21.60,-21.60
2011-03-17,15159,0.00,-17.85,-17.85
2011-03-17,15189,302.52,0.00,302.52
2011-03-17,15291,232.40,0.00,232.40
2011-03-17,15301,622.50,0.00,622.50
2011-03-17,15358,0.00,-8.50,-8.50
2011-03-17,15433,372.64,0.00,372.64
2011-03-17,15648,316.85,0.00,316.85
2011-03-17,15671,0.00,-17.00,-17.00
2011-03-17,15769,10065.00,0.00,10065.00
2011-03-17,15861,722.48,0.00,722.48
2011-03-17,16150,0.00,-23.55,-23.55
2011-03-17,16216,914.93,0.00,914.93
2011-03-17,16217,0.00,-37.80,-37.80
2011-03-17,16377,676.20,0.00,676.20
2011-03-17,16422,0.00,-104.11,-104.11
2011-03-17,16523,239.00,0.00,239.00
2011-03-17,16746,300.00,0.00,300.00
2011-03-17,16839,449.87,0.00,449.87
2011-03-17,16976,251.52,0.00,251.52
2011-03-17,17511,0.00,-30.13,-30.13
2011-03-17,17591,326.04,0.00,326.04
2011-03-17,17603,0.00,-555.90,-555.90
2011-03-17,17675,0.00,-6.75,-6.75
2011-03-17,17716,665.46,0.00,665.46
2011-03-17,17725,337.71,0.00,337.71
2011-03-17,17961,8.80,0.00,8.80
2011-03-17,18168,218.83,0.00,218.83
2011-03-17,18183,0.00,-10.85,-10.85
2011-03-17,18189,633.10,0.00,633.10
2011-03-17,18198,316.82,0.00,316.82
2011-03-17,18210,142.40,0.00,142.40
2011-03-17,18218,0.00,-25.80,-25.80
2011-03-18,NULL,4773.05,-11112.15,-6339.10
2011-03-18,12471,878.32,0.00,878.32
2011-03-18,12474,806.47,0.00,806.47
2011-03-18,12500,241.44,0.00,241.44
2011-03-18,12647,464.70,0.00,464.70
2011-03-18,12748,167.43,-167.43,0.00
2011-03-18,12878,315.18,0.00,315.18
2011-03-18,12989,0.00,-4.20,-4.20
2011-03-18,13046,197.72,0.00,197.72
2011-03-18,13072,177.15,0.00,177.15
2011-03-18,13090,555.30,0.00,555.30
2011-03-18,13468,113.35,0.00,113.35
2011-03-18,13591,462.20,0.00,462.20
2011-03-18,14041,141.41,0.00,141.41
2011-03-18,14059,183.60,0.00,183.60
2011-03-18,14066,152.55,0.00,152.55
2011-03-18,14110,904.26,0.00,904.26
2011-03-18,14155,118.75,0.00,118.75
2011-03-18,14194,1062.47,0.00,1062.47
2011-03-18,14282,323.30,0.00,323.30
2011-03-18,14315,530.40,0.00,530.40
2011-03-18,14633,344.90,0.00,344.90
2011-03-18,14701,567.44,-30.45,536.99
2011-03-18,14911,743.71,0.00,743.71
2011-03-18,15019,266.00,0.00,266.00
2011-03-18,15065,0.00,-11.65,-11.65
2011-03-18,15483,114.85,0.00,114.85
2011-03-18,15695,409.98,0.00,409.98
2011-03-18,15854,309.40,0.00,309.40
2011-03-18,16023,177.84,0.00,177.84
2011-03-18,16256,752.43,0.00,752.43
2011-03-18,16297,0.00,-2.95,-2.95
2011-03-18,16422,833.10,0.00,833.10
2011-03-18,16511,340.75,0.00,340.75
2011-03-18,16626,795.75,0.00,795.75
2011-03-18,16656,357.12,0.00,357.12
2011-03-18,16672,1175.44,0.00,1175.44
2011-03-18,16684,4819.08,0.00,4819.08
2011-03-18,16716,166.80,0.00,166.80
2011-03-18,16779,302.60,0.00,302.60
2011-03-18,17017,368.36,0.00,368.36
2011-03-18,17043,174.60,0.00,174.60
2011-03-18,17060,234.24,0.00,234.24
2011-03-18,17133,683.42,0.00,683.42
2011-03-18,17419,321.75,0.00,321.75
2011-03-18,17673,377.64,0.00,377.64
2011-03-18,17685,326.50,0.00,326.50
2011-03-18,17841,115.78,0.00,115.78
2011-03-18,17857,108.50,-72.50,36.00
2011-03-18,17921,280.57,0.00,280.57
2011-03-18,17961,22.24,0.00,22.24
2011-03-18,18270,111.95,0.00,111.95
2011-03-20,NULL,2068.69,-53.35,2015.34
2011-03-20,12407,226.30,0.00,226.30
2011-03-20,12428,409.20,0.00,409.20
2011-03-20,12600,124.08,0.00,124.08
2011-03-20,12693,239.85,0.00,239.85
2011-03-20,12726,316.02,0.00,316.02
2011-03-20,12843,93.40,0.00,93.40
2011-03-20,12902,138.68,0.00,138.68
2011-03-20,12921,1063.87,0.00,1063.87
2011-03-20,12948,371.80,0.00,371.80
2011-03-20,13001,499.84,0.00,499.84
2011-03-20,13102,176.34,0.00,176.34
2011-03-20,13592,76.72,0.00,76.72
2011-03-20,13593,447.50,0.00,447.50
2011-03-20,13725,146.87,0.00,146.87
2011-03-20,13777,300.00,0.00,300.00
2011-03-20,13798,662.62,0.00,662.62
2011-03-20,13911,282.28,0.00,282.28
2011-03-20,13985,393.00,0.00,393.00
2011-03-20,14071,225.40,0.00,225.40
2011-03-20,14101,1224.60,0.00,1224.60
2011-03-20,14205,222.90,0.00,222.90
2011-03-20,14217,130.05,0.00,130.05
2011-03-20,14223,304.90,0.00,304.90
2011-03-20,14232,693.18,0.00,693.18
2011-03-20,14258,982.08,0.00,982.08
2011-03-20,14408,350.80,0.00,350.80
2011-03-20,14560,96.60,0.00,96.60
2011-03-20,14693,172.90,0.00,172.90
2011-03-20,14769,2449.79,0.00,2449.79
2011-03-20,14911,197.80,0.00,197.80
2011-03-20,15140,446.15,0.00,446.15
2011-03-20,15288,986.75,0.00,986.75
2011-03-20,15408,267.18,0.00,267.18
2011-03-20,15445,113.50,0.00,113.50
2011-03-20,15452,247.25,0.00,247.25
2011-03-20,15465,405.00,-87.60,317.40
2011-03-20,15703,211.50,0.00,211.50
2011-03-20,15898,168.70,0.00,168.70
