InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Month
C543611,21874,GIN AND TONIC MUG,-1,2011-02-10 14:38:00,1.06,17850.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543611,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,2011-02-10 14:38:00,2.75,17850.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543611,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom,"Color, Home Goods",2011-02
C543620,21217,RED RETROSPOT ROUND CAKE TINS,-1,2011-02-10 14:52:00,9.95,14081.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-02
C543621,22767,TRIPLE PHOTO FRAME CORNICE ,-1,2011-02-10 14:59:00,9.95,14475.0,United Kingdom,Other,2011-02
C543621,22788,BROCANTE COAT RACK,-1,2011-02-10 14:59:00,9.95,14475.0,United Kingdom,Other,2011-02
C543621,20725,LUNCH BAG RED RETROSPOT,-1,2011-02-10 14:59:00,1.65,14475.0,United Kingdom,"Kitchen Appliances, Color, Home Goods, Accessories",2011-02
C543627,21754,HOME BUILDING BLOCK WORD,-1,2011-02-10 15:50:00,5.95,15601.0,United Kingdom,Home Goods,2011-02
C543628,22960,JAM MAKING SET WITH JARS,-1,2011-02-10 15:51:00,4.25,16558.0,United Kingdom,Home Goods,2011-02
C543628,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2011-02-10 15:51:00,1.25,16558.0,United Kingdom,Other,2011-02
C543632,22655,VINTAGE RED KITCHEN CABINET,-1,2011-02-10 16:22:00,295.0,14842.0,United Kingdom,"Kitchen Appliances, Color, Home Goods, Stationary",2011-02
C543633,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,-6,2011-02-10 16:24:00,2.95,17188.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543633,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-02-10 16:24:00,2.95,17188.0,United Kingdom,"Kitchen Appliances, Color",2011-02
C543633,22776,SWEETHEART CAKESTAND 3 TIER,-5,2011-02-10 16:24:00,9.95,17188.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543634,20803,SMALL PINK GLASS SUNDAE DISH,-32,2011-02-10 16:31:00,0.42,13599.0,United Kingdom,"Size, Color, Home Goods",2011-02
C543634,20801,LARGE PINK GLASS SUNDAE DISH,-16,2011-02-10 16:31:00,0.75,13599.0,United Kingdom,"Size, Color, Home Goods",2011-02
C543635,84949,SILVER HANGING T-LIGHT HOLDER,-6,2011-02-10 16:33:00,1.65,13894.0,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-02
C543636,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-02-10 16:34:00,3.75,13767.0,United Kingdom,Color,2011-02
C543637,22333,RETROSPOT PARTY BAG + STICKER SET,-8,2011-02-10 16:35:00,1.65,15738.0,United Kingdom,"Kitchen Appliances, Accessories, Home Goods, Stationary",2011-02
C543638,22551,PLASTERS IN TIN SPACEBOY,-1,2011-02-10 16:40:00,1.65,16403.0,United Kingdom,"Kitchen Appliances, Toys, Home Goods",2011-02
C543638,22629,SPACEBOY LUNCH BOX ,-1,2011-02-10 16:40:00,1.95,16403.0,United Kingdom,Toys,2011-02
C543638,22383,LUNCH BAG SUKI  DESIGN ,-2,2011-02-10 16:40:00,1.65,16403.0,United Kingdom,"Home Goods, Accessories",2011-02
C543638,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-4,2011-02-10 16:40:00,1.45,16403.0,United Kingdom,Kitchen Appliances,2011-02
C543638,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,2011-02-10 16:40:00,1.25,16403.0,United Kingdom,Other,2011-02
C543640,22504,CABIN BAG VINTAGE RETROSPOT,-1,2011-02-10 17:06:00,29.95,12967.0,United Kingdom,"Kitchen Appliances, Accessories, Home Goods, Stationary",2011-02
C543643,22968,ROSE COTTAGE KEEPSAKE BOX ,-1,2011-02-10 17:44:00,9.95,16161.0,United Kingdom,"Stationary, Home Goods, Gifts Jewelry",2011-02
C543643,21642,ASSORTED TUTTI FRUTTI PEN,-5,2011-02-10 17:44:00,0.85,16161.0,United Kingdom,Gifts Jewelry,2011-02
C543643,22470,HEART OF WICKER LARGE,-2,2011-02-10 17:44:00,2.95,16161.0,United Kingdom,"Size, Home Goods",2011-02
C543643,21564,PINK  HEART SHAPE LOVE BUCKET ,-1,2011-02-10 17:44:00,2.95,16161.0,United Kingdom,"Color, Home Goods",2011-02
C543643,22866,HAND WARMER SCOTTY DOG DESIGN,-1,2011-02-10 17:44:00,2.1,16161.0,United Kingdom,Home Goods,2011-02
C543643,22382,LUNCH BAG SPACEBOY DESIGN ,-1,2011-02-10 17:44:00,1.65,16161.0,United Kingdom,"Toys, Home Goods, Accessories",2011-02
C543643,20713,JUMBO BAG OWLS,-1,2011-02-10 17:44:00,1.95,16161.0,United Kingdom,Accessories,2011-02
C543644,84406B,CREAM CUPID HEARTS COAT HANGER,-2,2011-02-10 17:50:00,4.15,17609.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543659,21198,WHITE HEART CONFETTI IN TUBE,-48,2011-02-11 10:40:00,0.42,16730.0,United Kingdom,"Color, Home Goods",2011-02
C543659,21199,PINK  HEART CONFETTI IN TUBE,-48,2011-02-11 10:40:00,0.42,16730.0,United Kingdom,"Color, Home Goods",2011-02
C543661,22752,SET 7 BABUSHKA NESTING BOXES,-1,2011-02-11 10:41:00,8.5,12471.0,Germany,"Kitchen Appliances, Home Goods",2011-02
C543661,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-02-11 10:41:00,4.95,12471.0,Germany,"Kitchen Appliances, Home Goods",2011-02
C543661,22649,STRAWBERRY FAIRY CAKE TEAPOT,-4,2011-02-11 10:41:00,4.95,12471.0,Germany,Kitchen Appliances,2011-02
C543661,22423,REGENCY CAKESTAND 3 TIER,-7,2011-02-11 10:41:00,10.95,12471.0,Germany,Kitchen Appliances,2011-02
C543661,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2011-02-11 10:41:00,1.25,12471.0,Germany,Other,2011-02
C543661,21231,SWEETHEART CERAMIC TRINKET BOX,-2,2011-02-11 10:41:00,1.25,12471.0,Germany,Home Goods,2011-02
C543662,22423,REGENCY CAKESTAND 3 TIER,-5,2011-02-11 10:49:00,10.95,14441.0,United Kingdom,Kitchen Appliances,2011-02
C543663,22846,BREAD BIN DINER STYLE RED ,-1,2011-02-11 10:50:00,16.95,18118.0,United Kingdom,Color,2011-02
C543671,22602,RETROSPOT WOODEN HEART DECORATION,-36,2011-02-11 11:24:00,0.85,18087.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543671,22600,CHRISTMAS RETROSPOT STAR WOOD,-12,2011-02-11 11:24:00,0.85,18087.0,United Kingdom,"Kitchen Appliances, Seasonal products, Home Goods",2011-02
C543706,22423,REGENCY CAKESTAND 3 TIER,-1,2011-02-11 11:44:00,12.75,15044.0,United Kingdom,Kitchen Appliances,2011-02
C543729,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-02-11 11:55:00,2.95,15796.0,United Kingdom,"Kitchen Appliances, Color",2011-02
C543741,22179,SET 10 LIGHTS NIGHT OWL,-1,2011-02-11 13:37:00,6.75,13021.0,United Kingdom,Home Goods,2011-02
C543742,20985,HEART CALCULATOR,-1,2011-02-11 13:38:00,1.25,14676.0,United Kingdom,Home Goods,2011-02
C543744,85232B,SET OF 3 BABUSHKA STACKING TINS,-3,2011-02-11 13:43:00,4.95,13672.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543744,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,-12,2011-02-11 13:43:00,1.69,13672.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543744,79323P,PINK CHERRY LIGHTS,-4,2011-02-11 13:43:00,6.75,13672.0,United Kingdom,"Color, Home Goods",2011-02
C543745,79323B,BLACK CHERRY LIGHTS,-4,2011-02-11 13:46:00,6.75,13672.0,United Kingdom,"Color, Home Goods",2011-02
C543745,85232B,SET OF 3 BABUSHKA STACKING TINS,-3,2011-02-11 13:46:00,4.95,13672.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543745,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,-12,2011-02-11 13:46:00,1.69,13672.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543750,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2011-02-11 13:59:00,6.35,18250.0,United Kingdom,"Kitchen Appliances, Home Goods, Stationary",2011-02
C543755,85049G,CHOCOLATE BOX RIBBONS ,-12,2011-02-11 14:48:00,1.25,14304.0,United Kingdom,Color,2011-02
C543755,22311,OFFICE MUG WARMER BLACK+SILVER ,-6,2011-02-11 14:48:00,2.95,14304.0,United Kingdom,"Kitchen Appliances, Color, Home Goods, Accessories",2011-02
C543755,21591,COSY HOUR CIGAR BOX MATCHES ,-24,2011-02-11 14:48:00,1.25,14304.0,United Kingdom,Other,2011-02
C543755,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,-4,2011-02-11 14:48:00,4.95,14304.0,United Kingdom,"Seasonal products, Color, Home Goods, Accessories",2011-02
C543755,22087,PAPER BUNTING WHITE LACE,-6,2011-02-11 14:48:00,2.95,14304.0,United Kingdom,"Kitchen Appliances, Color, Home Goods, Stationary",2011-02
C543755,21915,RED  HARMONICA IN BOX ,-12,2011-02-11 14:48:00,1.25,14304.0,United Kingdom,Color,2011-02
C543755,22617,BAKING SET SPACEBOY DESIGN,-3,2011-02-11 14:48:00,4.95,14304.0,United Kingdom,"Toys, Home Goods",2011-02
C543755,22158,3 HEARTS HANGING DECORATION RUSTIC,-8,2011-02-11 14:48:00,2.95,14304.0,United Kingdom,Home Goods,2011-02
C543755,22568,FELTCRAFT CUSHION OWL,-4,2011-02-11 14:48:00,3.75,14304.0,United Kingdom,"Home Goods, Stationary",2011-02
C543755,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,-6,2011-02-11 14:48:00,2.95,14304.0,United Kingdom,"Accessories, Home Goods, Stationary",2011-02
C543756,22364,GLASS JAR DIGESTIVE BISCUITS,-7,2011-02-11 14:50:00,2.55,13089.0,United Kingdom,Home Goods,2011-02
C543756,22360,GLASS JAR ENGLISH CONFECTIONERY,-11,2011-02-11 14:50:00,2.55,13089.0,United Kingdom,Home Goods,2011-02
C543756,84949,SILVER HANGING T-LIGHT HOLDER,-6,2011-02-11 14:50:00,1.45,13089.0,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-02
C543757,22068,BLACK PIRATE TREASURE CHEST,-1,2011-02-11 15:05:00,1.65,13115.0,United Kingdom,Color,2011-02
C543760,37446,MINI CAKE STAND WITH HANGING CAKES,-48,2011-02-11 15:12:00,1.25,15638.0,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-02
C543760,37449,CERAMIC CAKE STAND + HANGING CAKES,-4,2011-02-11 15:12:00,8.5,15638.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543761,22569,FELTCRAFT CUSHION BUTTERFLY,-1,2011-02-11 15:13:00,3.75,12943.0,United Kingdom,"Home Goods, Stationary",2011-02
C543763,22770,MIRROR CORNICE,-1,2011-02-11 15:14:00,14.95,13050.0,United Kingdom,Home Goods,2011-02
C543763,22767,TRIPLE PHOTO FRAME CORNICE ,-2,2011-02-11 15:14:00,9.95,13050.0,United Kingdom,Other,2011-02
C543764,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-02-11 15:16:00,0.85,17035.0,United Kingdom,Kitchen Appliances,2011-02
C543764,79191D,RETRO PLASTIC DAISY TRAY,-12,2011-02-11 15:16:00,0.85,17035.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543764,22767,TRIPLE PHOTO FRAME CORNICE ,-1,2011-02-11 15:16:00,9.95,17035.0,United Kingdom,Other,2011-02
C543764,85232D,SET/3 DECOUPAGE STACKING TINS,-3,2011-02-11 15:16:00,4.95,17035.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543765,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-02-11 15:16:00,0.85,16265.0,United Kingdom,Kitchen Appliances,2011-02
C543766,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-1,2011-02-11 15:18:00,4.25,13319.0,United Kingdom,"Seasonal products, Home Goods, Stationary",2011-02
C543767,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-02-11 15:19:00,3.75,13767.0,United Kingdom,Color,2011-02
C543767,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-02-11 15:19:00,3.75,13767.0,United Kingdom,Color,2011-02
C543768,37500,TEA TIME TEAPOT IN GIFT BOX,-1,2011-02-11 15:20:00,9.95,14497.0,United Kingdom,Kitchen Appliances,2011-02
C543768,22794,SWEETHEART WIRE MAGAZINE RACK,-1,2011-02-11 15:20:00,7.95,14497.0,United Kingdom,Home Goods,2011-02
C543769,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2011-02-11 15:22:00,4.25,17213.0,United Kingdom,Home Goods,2011-02
C543771,22423,REGENCY CAKESTAND 3 TIER,-1,2011-02-11 15:43:00,12.75,15658.0,United Kingdom,Kitchen Appliances,2011-02
C543771,22627,MINT KITCHEN SCALES,-1,2011-02-11 15:43:00,8.5,15658.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543772,22355,CHARLOTTE BAG SUKI DESIGN,-1,2011-02-11 15:43:00,0.85,13534.0,United Kingdom,"Home Goods, Accessories",2011-02
C543773,21218,RED SPOTTY BISCUIT TIN,-1,2011-02-11 15:47:00,3.75,12410.0,Switzerland,"Kitchen Appliances, Color, Home Goods",2011-02
C543773,22626,BLACK KITCHEN SCALES,-1,2011-02-11 15:47:00,8.5,12410.0,Switzerland,"Kitchen Appliances, Color, Home Goods",2011-02
C543775,21871,SAVE THE PLANET MUG,-6,2011-02-11 16:10:00,1.25,13102.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543776,22962,JAM JAR WITH PINK LID,-3,2011-02-11 16:12:00,0.85,14133.0,United Kingdom,Color,2011-02
C543778,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-02-11 16:30:00,2.95,18084.0,United Kingdom,"Kitchen Appliances, Color",2011-02
C543779,22083,PAPER CHAIN KIT RETROSPOT,-4,2011-02-11 16:32:00,2.95,15240.0,United Kingdom,"Kitchen Appliances, Home Goods, Stationary",2011-02
C543779,21218,RED SPOTTY BISCUIT TIN,-1,2011-02-11 16:32:00,3.75,15240.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-02
C543780,22712,CARD DOLLY GIRL ,-1,2011-02-11 16:34:00,0.42,17334.0,United Kingdom,"Toys, Stationary",2011-02
C543784,22169,FAMILY ALBUM WHITE PICTURE FRAME,-4,2011-02-11 16:59:00,7.65,13089.0,United Kingdom,Color,2011-02
C543785,22846,BREAD BIN DINER STYLE RED ,-2,2011-02-11 17:01:00,14.95,13098.0,United Kingdom,Color,2011-02
C543786,22191,IVORY DINER WALL CLOCK,-1,2011-02-11 17:01:00,8.5,13078.0,United Kingdom,"Home Goods, Accessories",2011-02
C543787,85178,VICTORIAN SEWING KIT,-48,2011-02-11 17:05:00,0.85,15061.0,United Kingdom,Other,2011-02
C543790,21232,STRAWBERRY CERAMIC TRINKET BOX,-5,2011-02-11 17:12:00,1.25,17071.0,United Kingdom,Other,2011-02
C543790,22467,GUMBALL COAT RACK,-1,2011-02-11 17:12:00,2.55,17071.0,United Kingdom,Sports Equipment,2011-02
C543791,75049L,LARGE CIRCULAR MIRROR MOBILE,-13,2011-02-11 17:13:00,0.85,15270.0,United Kingdom,"Size, Home Goods",2011-02
C543791,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-02-11 17:13:00,2.55,15270.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-02
C543791,21733,RED HANGING HEART T-LIGHT HOLDER,-2,2011-02-11 17:13:00,2.95,15270.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-02
C543791,21735,TWO DOOR CURIO CABINET,-2,2011-02-11 17:13:00,10.95,15270.0,United Kingdom,Home Goods,2011-02
C543792,22176,BLUE OWL SOFT TOY,-1,2011-02-11 17:14:00,2.95,13725.0,United Kingdom,Color,2011-02
C543792,20749,ASSORTED COLOUR MINI CASES,-1,2011-02-11 17:14:00,7.95,13725.0,United Kingdom,"Accessories, Gifts Jewelry",2011-02
C543792,22849,BREAD BIN DINER STYLE MINT,-1,2011-02-11 17:14:00,16.95,13725.0,United Kingdom,Other,2011-02
C543811,22423,REGENCY CAKESTAND 3 TIER,-1,2011-02-13 14:28:00,12.75,15640.0,United Kingdom,Kitchen Appliances,2011-02
C543811,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-02-13 14:28:00,9.95,15640.0,United Kingdom,"Toys, Home Goods",2011-02
C543817,22179,SET 10 LIGHTS NIGHT OWL,-1,2011-02-13 15:28:00,6.75,17841.0,United Kingdom,Home Goods,2011-02
C543817,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-2,2011-02-13 15:28:00,1.49,17841.0,United Kingdom,"Kitchen Appliances, Home Goods, Stationary",2011-02
C543817,79160,HEART SHAPE WIRELESS DOORBELL,-2,2011-02-13 15:28:00,2.1,17841.0,United Kingdom,Home Goods,2011-02
C543818,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,-2,2011-02-13 15:45:00,2.95,16897.0,United Kingdom,"Home Goods, Stationary",2011-02
C543818,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,-2,2011-02-13 15:45:00,2.95,16897.0,United Kingdom,"Color, Home Goods",2011-02
C543818,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,-2,2011-02-13 15:45:00,2.95,16897.0,United Kingdom,"Color, Home Goods",2011-02
C543818,22622,BOX OF VINTAGE ALPHABET BLOCKS,-2,2011-02-13 15:45:00,9.95,16897.0,United Kingdom,"Toys, Home Goods, Stationary",2011-02
C543818,22423,REGENCY CAKESTAND 3 TIER,-2,2011-02-13 15:45:00,12.75,16897.0,United Kingdom,Kitchen Appliances,2011-02
C543818,22138,BAKING SET 9 PIECE RETROSPOT ,-2,2011-02-13 15:45:00,4.95,16897.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543818,21876,POTTERING MUG,-3,2011-02-13 15:45:00,1.25,16897.0,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-02
C543819,21289,LARGE STRIPES CHOCOLATE GIFT BAG,-16,2011-02-13 16:04:00,1.25,16928.0,United Kingdom,"Size, Color, Accessories",2011-02
C543819,22839,3 TIER CAKE TIN GREEN AND CREAM,-2,2011-02-13 16:04:00,14.95,16928.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-02
C543819,22838,3 TIER CAKE TIN RED AND CREAM,-1,2011-02-13 16:04:00,14.95,16928.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-02
C543830,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,2011-02-14 09:54:00,2.95,12476.0,Germany,Home Goods,2011-02
C543830,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-02-14 09:54:00,4.95,12476.0,Germany,"Kitchen Appliances, Home Goods",2011-02
C543830,22847,BREAD BIN DINER STYLE IVORY,-1,2011-02-14 09:54:00,16.95,12476.0,Germany,Accessories,2011-02
C543834,79190B,RETRO PLASTIC POLKA TRAY,-15,2011-02-14 10:24:00,0.42,12553.0,France,Kitchen Appliances,2011-02
C543837,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2011-02-14 10:56:00,2.95,14431.0,United Kingdom,"Kitchen Appliances, Gifts Jewelry",2011-02
C543837,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-02-14 10:56:00,2.95,14431.0,United Kingdom,"Kitchen Appliances, Color",2011-02
C543837,22760,TRAY BREAKFAST IN BED,-1,2011-02-14 10:56:00,12.75,14431.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543837,22423,REGENCY CAKESTAND 3 TIER,-2,2011-02-14 10:56:00,12.75,14431.0,United Kingdom,Kitchen Appliances,2011-02
C543837,22423,REGENCY CAKESTAND 3 TIER,-2,2011-02-14 10:56:00,12.75,14431.0,United Kingdom,Kitchen Appliances,2011-02
C543838,22730,ALARM CLOCK BAKELIKE IVORY,-8,2011-02-14 10:59:00,3.75,15827.0,United Kingdom,Accessories,2011-02
C543917,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2011-02-14 13:40:00,8.5,12951.0,United Kingdom,"Seasonal products, Home Goods",2011-02
C543918,71459,HANGING JAM JAR T-LIGHT HOLDER,-5,2011-02-14 13:42:00,0.85,12921.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C543972,35004B,SET OF 3 BLACK FLYING DUCKS,-3,2011-02-14 15:15:00,4.65,17924.0,United Kingdom,"Color, Home Goods",2011-02
C543974,21326,AGED GLASS SILVER T-LIGHT HOLDER,-4,2011-02-14 15:20:00,0.65,14606.0,United Kingdom,"Kitchen Appliances, Home Goods, Accessories",2011-02
C543974,21463,MIRRORED DISCO BALL ,-1,2011-02-14 15:20:00,5.95,14606.0,United Kingdom,"Color, Sports Equipment, Home Goods",2011-02
C543980,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-02-14 16:39:00,3.75,14189.0,United Kingdom,Color,2011-02
C544034,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,-1,2011-02-15 11:28:00,0.85,14701.0,United Kingdom,"Stationary, Home Goods, Gifts Jewelry",2011-02
C544034,21626,VINTAGE UNION JACK PENNANT,-2,2011-02-15 11:28:00,1.95,14701.0,United Kingdom,"Accessories, Home Goods, Stationary",2011-02
C544034,22197,SMALL POPCORN HOLDER,-1,2011-02-15 11:28:00,0.85,14701.0,United Kingdom,"Size, Kitchen Appliances, Home Goods",2011-02
C544034,22553,PLASTERS IN TIN SKULLS,-1,2011-02-15 11:28:00,1.65,14701.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C544034,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-1,2011-02-15 11:28:00,4.25,14701.0,United Kingdom,Home Goods,2011-02
C544034,21743,STAR PORTABLE TABLE LIGHT ,-5,2011-02-15 11:28:00,2.95,14701.0,United Kingdom,Home Goods,2011-02
C544038,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,2011-02-15 11:32:00,2.95,14659.0,United Kingdom,"Clothing, Home Goods",2011-02
C544038,22784,LANTERN CREAM GAZEBO ,-4,2011-02-15 11:32:00,4.95,14659.0,United Kingdom,Kitchen Appliances,2011-02
C544038,22505,MEMO BOARD COTTAGE DESIGN,-1,2011-02-15 11:32:00,4.95,14659.0,United Kingdom,"Home Goods, Stationary",2011-02
C544038,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2011-02-15 11:32:00,9.95,14659.0,United Kingdom,Home Goods,2011-02
C544057,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-02-15 12:55:00,9.95,13623.0,United Kingdom,"Size, Kitchen Appliances, Home Goods",2011-02
C544057,22060,LARGE CAKE STAND HANGING HEARTS,-1,2011-02-15 12:55:00,9.95,13623.0,United Kingdom,"Size, Kitchen Appliances, Home Goods",2011-02
C544080,22423,REGENCY CAKESTAND 3 TIER,-4,2011-02-15 15:46:00,10.95,17819.0,United Kingdom,Kitchen Appliances,2011-02
C544099,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,2011-02-16 10:17:00,6.95,15059.0,United Kingdom,Kitchen Appliances,2011-02
C544118,21705,BAG 500g SWIRLY MARBLES,-12,2011-02-16 11:49:00,1.65,16306.0,United Kingdom,Accessories,2011-02
C544171,21156,RETROSPOT CHILDRENS APRON,-5,2011-02-16 14:13:00,1.95,13001.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C544171,21363,HOME SMALL WOOD LETTERS,-2,2011-02-16 14:13:00,4.95,13001.0,United Kingdom,"Size, Home Goods",2011-02
C544174,21272,SALLE DE BAIN HOOK,-1,2011-02-16 14:13:00,1.25,13001.0,United Kingdom,Home Goods,2011-02
C544184,21877,HOME SWEET HOME MUG,-144,2011-02-16 15:47:00,1.06,16684.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C544279,22617,BAKING SET SPACEBOY DESIGN,-1,2011-02-17 12:03:00,4.95,17954.0,United Kingdom,"Toys, Home Goods",2011-02
C544300,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,-1,2011-02-17 12:56:00,1.65,18125.0,United Kingdom,"Color, Home Goods, Accessories",2011-02
C544310,79160,HEART SHAPE WIRELESS DOORBELL,-1,2011-02-17 14:19:00,2.1,17841.0,United Kingdom,Home Goods,2011-02
C544318,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2011-02-17 15:02:00,2.1,12989.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C544397,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2011-02-18 12:21:00,4.95,12462.0,Spain,"Kitchen Appliances, Home Goods",2011-02
C544397,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2011-02-18 12:21:00,2.95,12462.0,Spain,"Kitchen Appliances, Home Goods",2011-02
C544397,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,-1,2011-02-18 12:21:00,2.95,12462.0,Spain,Home Goods,2011-02
C544397,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-02-18 12:21:00,9.95,12462.0,Spain,"Kitchen Appliances, Home Goods",2011-02
C544413,22364,GLASS JAR DIGESTIVE BISCUITS,-6,2011-02-18 14:36:00,2.95,14760.0,United Kingdom,Home Goods,2011-02
C544413,22363,GLASS JAR MARMALADE ,-6,2011-02-18 14:36:00,2.95,14760.0,United Kingdom,Home Goods,2011-02
C544414,22960,JAM MAKING SET WITH JARS,-2,2011-02-18 14:54:00,3.75,13408.0,United Kingdom,Home Goods,2011-02
C544415,22625,RED KITCHEN SCALES,-1,2011-02-18 15:04:00,8.5,16133.0,United Kingdom,"Kitchen Appliances, Color, Home Goods",2011-02
C544416,15056N,EDWARDIAN PARASOL NATURAL,-2,2011-02-18 15:11:00,5.95,16713.0,United Kingdom,Other,2011-02
C544417,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-02-18 15:13:00,4.95,17512.0,United Kingdom,"Size, Stationary",2011-02
C544419,85232A,SET/3 POLKADOT STACKING TINS,-3,2011-02-18 15:16:00,4.95,12395.0,Belgium,"Kitchen Appliances, Home Goods",2011-02
C544420,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,2011-02-18 15:18:00,2.75,16191.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C544422,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-02-18 15:22:00,0.85,12553.0,France,Kitchen Appliances,2011-02
C544424,22971,QUEENS GUARD COFFEE MUG,-5,2011-02-18 15:29:00,2.1,18093.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C544424,22970,LONDON BUS COFFEE MUG,-6,2011-02-18 15:29:00,2.1,18093.0,United Kingdom,"Kitchen Appliances, Home Goods",2011-02
C544425,35004B,SET OF 3 BLACK FLYING DUCKS,-1,2011-02-18 15:40:00,4.65,13078.0,United Kingdom,"Color, Home Goods",2011-02
