Category,InvoiceDate,Quantity,TotalValue
Returns,2011-05-08 11:09,-2,-14.83
Returns,2011-05-08 14:45,-4,-2.6
Returns,2011-05-08 14:50,-2,-5.050000000000001
Returns,2011-05-08 16:12,-2,-36.0
Returns,2011-05-09 11:24,-1,-5.95
Returns,2011-05-09 11:25,-2,-17.0
Returns,2011-05-09 12:04,-1,-5.95
Returns,2011-05-09 12:09,-1,-125.0
Returns,2011-05-09 12:39,-8,-42.63
Returns,2011-05-09 12:44,-1,-11.84
Returns,2011-05-09 14:38,-1,-587.08
Returns,2011-05-09 14:41,-1,-440.29
Returns,2011-05-09 14:44,-1,-598.59
Returns,2011-05-09 14:47,-1,-4.95
Returns,2011-05-10 09:59,-3,-28.65
Returns,2011-05-10 10:33,-11,-32.45
Returns,2011-05-10 10:51,-163,-864.41
Returns,2011-05-10 11:21,-208,-251.75
Returns,2011-05-10 11:55,-400,-716.0
Returns,2011-05-10 12:04,-960,-201.6
Returns,2011-05-10 12:06,-240,-7.199999999999999
Returns,2011-05-10 12:07,-4,-20.4
Returns,2011-05-10 12:35,-2,-7.8
Returns,2011-05-10 14:03,-18,-26.099999999999998
Returns,2011-05-10 15:50,-1,-2.95
Returns,2011-05-10 15:56,-2,-2.9
Returns,2011-05-10 15:58,-2,-11.7
Returns,2011-05-10 16:05,-8,-26.34
Returns,2011-05-10 16:06,-1,-5.95
Returns,2011-05-10 16:15,-2,-12.399999999999999
Returns,2011-05-10 16:16,-1,-9.95
Returns,2011-05-10 16:27,-9,-27.310000000000002
Returns,2011-05-11 09:43,-12,-6.6000000000000005
Returns,2011-05-11 09:47,-2,-25.5
Returns,2011-05-11 09:49,-6,-13.8
Returns,2011-05-11 10:17,-7,-5.95
Returns,2011-05-11 11:15,-1,-3.15
Returns,2011-05-11 11:40,-1,-9.95
Returns,2011-05-11 12:34,-86,-179.54
Returns,2011-05-11 14:28,-9,-80.75
Returns,2011-05-11 14:52,-21,-61.95000000000001
Returns,2011-05-11 15:17,-1,-12.75
Returns,2011-05-11 15:46,-3,-41.849999999999994
Returns,2011-05-11 16:52,-1,-5.1
Returns,2011-05-12 09:48,-1,-929.9
Returns,2011-05-12 10:29,-1,-1.65
Returns,2011-05-12 11:23,-1,-2.55
Returns,2011-05-12 11:29,-6,-51.0
Returns,2011-05-12 11:40,-1,-4.95
Returns,2011-05-12 15:19,-1350,-216.0
Returns,2011-05-12 19:04,-1,-557.72
Returns,2011-05-12 19:09,-2,-7.5
Returns,2011-05-12 19:27,-6,-4.9799999999999995
Returns,2011-05-12 19:28,-1,-1.65
Returns,2011-05-12 19:33,-16,-35.440000000000005
Returns,2011-05-12 19:35,-3,-8.45
Returns,2011-05-12 19:38,-1,-2.1
Returns,2011-05-12 19:39,-4,-5.9
Returns,2011-05-12 19:41,-6,-29.700000000000003
Returns,2011-05-12 19:42,-1,-2.1
Returns,2011-05-12 19:43,-8,-22.5
Returns,2011-05-12 19:44,-18,-42.0
Returns,2011-05-12 19:50,-48,-65.03
Returns,2011-05-13 14:22,-4,-5.88
Returns,2011-05-16 10:10,-2,-7.03
Returns,2011-05-16 11:09,-6,-29.700000000000003
Returns,2011-05-16 13:54,-1,-5876.4
Returns,2011-05-16 13:58,-1,-7006.83
Returns,2011-05-16 14:30,-2,-279.99
Returns,2011-05-16 14:37,-2,-328.72999999999996
Returns,2011-05-16 14:48,-2,-250.22
Returns,2011-05-16 14:56,-2,-292.54
Returns,2011-05-16 15:02,-2,-297.12
Returns,2011-05-16 16:58,-1,-2.95
Returns,2011-05-17 08:58,-1,-40.0
Returns,2011-05-17 09:23,-6,-22.5
Returns,2011-05-17 09:57,-1,-18.0
Returns,2011-05-17 10:31,-1,-0.85
Returns,2011-05-17 11:47,-3,-22.349999999999998
Returns,2011-05-17 11:50,-3,-11.25
Returns,2011-05-17 12:07,-1,-9.84
Returns,2011-05-17 12:10,-24,-40.56
Returns,2011-05-17 12:29,-24,-17.28
Returns,2011-05-17 13:03,-5,-18.75
Returns,2011-05-17 13:44,-3,-1.9500000000000002
Returns,2011-05-17 13:46,-4,-20.950000000000003
Returns,2011-05-17 13:49,-1,-86.9
Returns,2011-05-17 13:50,-3,-14.62
Returns,2011-05-17 13:58,-4,-129.47
Returns,2011-05-17 14:07,-3,-23.849999999999998
Returns,2011-05-17 14:09,-3,-6.300000000000001
Returns,2011-05-17 14:14,-1,-8.5
Returns,2011-05-17 14:16,-2,-9.9
Returns,2011-05-17 14:58,-1,-82.73
Returns,2011-05-17 15:01,-1,-14.95
Returns,2011-05-17 15:08,-7,-14.66
Returns,2011-05-17 15:09,-7,-289.48
Returns,2011-05-17 15:13,-27,-54.69
Returns,2011-05-17 15:15,-1,-3.75
Returns,2011-05-17 15:24,-2,-16.3
Returns,2011-05-17 17:03,-2,-3.2
Returns,2011-05-17 17:11,-6,-17.700000000000003
Returns,2011-05-17 17:14,-1,-293.0
Returns,2011-05-17 17:24,-2,-16.9
Returns,2011-05-17 17:26,-1,-2.08
Returns,2011-05-17 17:39,-6,-39.900000000000006
Returns,2011-05-17 17:43,-1,-195.0
Returns,2011-05-18 09:20,-4,-27.0
Returns,2011-05-18 09:23,-2,-19.9
Returns,2011-05-18 11:21,-2,-21.25
Returns,2011-05-18 12:16,-1,-15.96
Returns,2011-05-18 12:21,-2,-44.900000000000006
Returns,2011-05-18 12:24,-1,-3.71
Returns,2011-05-18 14:01,-8,-13.43
Returns,2011-05-19 09:57,-5,-33.4
Returns,2011-05-19 10:39,-2,-17.45
Returns,2011-05-19 10:53,-6,-12.5
Returns,2011-05-19 11:05,-24,-262.79999999999995
Returns,2011-05-19 12:15,-2,-21.9
Returns,2011-05-19 12:19,-48,-9.600000000000001
Returns,2011-05-19 13:04,-4,-12.6
Returns,2011-05-19 13:13,-3,-5.92
Returns,2011-05-19 14:05,-1,-10.76
Returns,2011-05-19 14:10,-1,-16.5
Returns,2011-05-19 14:14,-26,-19.5
Returns,2011-05-19 14:44,-8,-39.6
Returns,2011-05-19 14:47,-3,-13.45
Returns,2011-05-19 15:23,-272,-306.71999999999997
Returns,2011-05-19 18:08,-9,-104.55
Returns,2011-05-19 18:10,-43,-174.35
Returns,2011-05-19 18:11,-1,-49.95
Returns,2011-05-19 18:13,-26,-77.2
Returns,2011-05-19 19:02,-4,-11.4
Returns,2011-05-19 19:50,-7,-50.45
Returns,2011-05-20 09:34,-2,-29.9
Returns,2011-05-20 11:50,-1,-16.95
Returns,2011-05-20 11:52,-2,-8.3
Returns,2011-05-20 11:54,-1,-1.65
Returns,2011-05-20 12:09,-1,-6.5
Returns,2011-05-20 12:21,-2,-9.9
Returns,2011-05-20 12:23,-12,-15.0
Returns,2011-05-20 12:25,-36,-244.2
Returns,2011-05-20 12:44,-1,-75.0
Returns,2011-05-20 12:55,-2,-7.5
Returns,2011-05-20 12:56,-4,-18.4
Returns,2011-05-20 13:34,-5,-10.5
Returns,2011-05-20 13:54,-3,-17.85
Returns,2011-05-22 13:27,-13,-25.720000000000002
Returns,2011-05-23 09:24,-96,-480.0
Returns,2011-05-23 10:02,-1,-1.25
Returns,2011-05-23 10:34,-4,-15.8
Returns,2011-05-23 11:07,-3,-30.849999999999998
Returns,2011-05-23 11:21,-14,-45.300000000000004
Returns,2011-05-23 11:24,-1,-1241.98
Returns,2011-05-23 12:14,-2,-16.9
Returns,2011-05-23 12:16,-1,-1.95
Returns,2011-05-23 12:48,-10,-22.759999999999998
Returns,2011-05-23 13:09,-1,-3.95
Returns,2011-05-23 14:33,-1,-8.95
Returns,2011-05-23 14:50,-1,-1241.98
Returns,2011-05-23 14:52,-1,-15.0
Returns,2011-05-23 15:00,-1,-557.72
Returns,2011-05-23 17:08,-14,-77.0
Returns,2011-05-23 17:13,-2,-29.9
Returns,2011-05-23 17:14,-4,-9.680000000000001
Returns,2011-05-23 17:15,-5,-10.55
Returns,2011-05-23 17:16,-3,-17.85
Returns,2011-05-23 17:18,-5,-2.9299999999999997
Returns,2011-05-23 17:20,-5,-13.01
Returns,2011-05-23 17:29,-2,-5.9
Returns,2011-05-23 17:39,-1,-8.5
Returns,2011-05-23 17:40,-19,-31.25
Returns,2011-05-23 17:41,-1,-5.95
Returns,2011-05-23 17:42,-1,-3.75
Returns,2011-05-23 17:43,-2,-1.7
Returns,2011-05-23 17:44,-3,-2.4899999999999998
Returns,2011-05-23 17:47,-3,-11.25
Returns,2011-05-23 17:48,-3,-29.95
Returns,2011-05-24 10:15,-1,-4.95
Returns,2011-05-24 11:23,-2,-7.5
Returns,2011-05-24 11:27,-7,-22.45
Returns,2011-05-24 12:44,-1,-2.08
Returns,2011-05-24 13:25,-2,-9.05
Returns,2011-05-24 13:59,-1,-29.95
Returns,2011-05-24 16:50,-1,-13.88
Returns,2011-05-24 16:55,-9,-44.0
Returns,2011-05-24 16:58,-6,-8.7
Returns,2011-05-24 16:59,-1,-2.08
Returns,2011-05-24 17:11,-1,-16.95
Returns,2011-05-24 17:12,-5,-6.25
Returns,2011-05-24 17:17,-2,-17.0
Returns,2011-05-24 17:19,-1,-3.95
Returns,2011-05-24 17:25,-48,-49.949999999999996
Returns,2011-05-24 17:26,-4,-23.0
Returns,2011-05-24 17:27,-2,-8.3
Returns,2011-05-24 17:28,-2,-16.9
Returns,2011-05-24 17:30,-4,-5.4
Returns,2011-05-24 17:32,-7,-26.02
Returns,2011-05-24 17:33,-40,-130.0
Returns,2011-05-24 17:36,-1,-60.0
Returns,2011-05-24 17:38,-1,-2.1
Returns,2011-05-24 17:45,-13,-24.95
Returns,2011-05-24 17:47,-5,-20.3
Returns,2011-05-24 17:49,-7,-42.57
Returns,2011-05-24 17:50,-3,-32.849999999999994
Returns,2011-05-25 09:34,-1,-102.64
Returns,2011-05-25 10:24,-2,-2.5
Returns,2011-05-25 16:30,-3,-25.7
Returns,2011-05-25 16:43,-4,-23.0
Returns,2011-05-25 16:49,-1,-9.95
Returns,2011-05-25 16:50,-2,-10.45
Returns,2011-05-25 16:51,-1,-1.45
Returns,2011-05-25 16:56,-3,-50.849999999999994
Returns,2011-05-25 16:57,-2,-8.5
Returns,2011-05-25 16:59,-10,-20.8
Returns,2011-05-26 11:02,-6,-50.7
Returns,2011-05-26 11:03,-2,-3.3
Returns,2011-05-26 11:04,-21,-115.94999999999999
Returns,2011-05-26 11:44,-1,-1.95
Returns,2011-05-26 12:10,-4,-5.8
Returns,2011-05-26 12:41,-96,-10.56
Returns,2011-05-26 19:55,-1,-12.75
Returns,2011-05-26 19:56,-19,-49.95
Returns,2011-05-26 19:58,-7,-37.48
Returns,2011-05-27 09:17,-1,-4.95
Returns,2011-05-27 09:55,-3,-16.85
Returns,2011-05-27 10:34,-2,-8.5
Returns,2011-05-27 10:35,-2,-5.5
Returns,2011-05-27 10:36,-5,-7.65
Returns,2011-05-27 10:48,-5,-18.05
Returns,2011-05-27 10:57,-3,-7.6499999999999995
Returns,2011-05-27 10:58,-16,-44.199999999999996
Returns,2011-05-27 10:59,-5,-5.4399999999999995
Returns,2011-05-27 11:00,-1,-6.65
Returns,2011-05-27 11:02,-1,-9.95
Returns,2011-05-27 11:17,-5,-24.75
Returns,2011-05-27 12:57,-2,-4.1
Returns,2011-05-27 12:59,-24,-15.600000000000001
Returns,2011-05-27 13:21,-4,-5.0
Returns,2011-05-27 16:48,-4,-25.0
Returns,2011-05-29 12:18,-40,-186.0
Returns,2011-05-31 09:51,-144,-208.79999999999998
Returns,2011-05-31 10:44,-1,-7.5
Returns,2011-05-31 10:45,-59,-477.55
Returns,2011-05-31 11:29,-6,-9.899999999999999
Returns,2011-05-31 11:32,-4,-18.4
Returns,2011-05-31 11:44,-1,-3.25
Returns,2011-05-31 13:45,-1,-16.95
Returns,2011-05-31 14:09,-1,-3.75
Returns,2011-06-01 10:18,-2,-36.0
Returns,2011-06-01 11:40,-3,-9.55
Returns,2011-06-01 11:45,-5,-5.300000000000001
Returns,2011-06-01 13:00,-1,-3.95
Returns,2011-06-01 14:11,-7,-53.91
Returns,2011-06-01 14:33,-1,-6.25
Returns,2011-06-01 14:49,-2,-15.0
Returns,2011-06-01 15:13,-2,-13.7
Returns,2011-06-01 15:14,-2,-7.1000000000000005
Returns,2011-06-01 15:17,-6,-25.0
Returns,2011-06-01 15:19,-4,-43.8
Returns,2011-06-01 15:21,-1,-9.95
Returns,2011-06-01 15:29,-1,-14.95
Returns,2011-06-01 15:37,-1,-1.65
Returns,2011-06-01 15:39,-3,-14.850000000000001
Returns,2011-06-01 16:06,-1,-2.08
Returns,2011-06-01 16:15,-23,-28.75
Returns,2011-06-01 16:17,-6,-13.2
Returns,2011-06-01 16:21,-5,-4.25
Returns,2011-06-01 16:26,-5,-28.05
Returns,2011-06-01 16:29,-20,-37.3
Returns,2011-06-01 16:33,-8,-22.400000000000002
Returns,2011-06-01 16:34,-1,-7.5
Returns,2011-06-02 09:57,-8,-23.0
Returns,2011-06-02 11:07,-8,-33.0
Returns,2011-06-02 11:08,-1,-5.75
Returns,2011-06-02 11:13,-1,-1.95
Returns,2011-06-02 11:22,-6,-17.700000000000003
Returns,2011-06-02 11:32,-1,-11.7
Returns,2011-06-02 11:42,-52,-34.519999999999996
Returns,2011-06-02 11:51,-2,-3.9
Returns,2011-06-02 11:54,-2,-18.45
Returns,2011-06-02 13:26,-1,-0.65
Returns,2011-06-02 13:27,-12,-9.959999999999999
Returns,2011-06-02 13:38,-12,-17.4
Returns,2011-06-02 13:43,-1,-2.95
Returns,2011-06-02 14:06,-11,-31.150000000000002
Returns,2011-06-02 14:12,-3,-17.9
Returns,2011-06-02 14:15,-1,-0.83
Returns,2011-06-02 14:17,-4,-18.4
Returns,2011-06-02 14:24,-1,-8.25
Returns,2011-06-02 14:25,-4,-2.88
Returns,2011-06-02 15:20,-5,-13.04
Returns,2011-06-02 15:23,-1,-3.25
Returns,2011-06-02 17:30,-6,-27.6
Returns,2011-06-02 18:28,-2,-19.9
Returns,2011-06-03 09:18,-7,-17.849999999999998
Returns,2011-06-03 09:46,-40,-84.0
Returns,2011-06-03 10:36,-4,-25.0
Returns,2011-06-03 12:11,-3,-10.5
Returns,2011-06-03 13:21,-6,-24.900000000000002
Returns,2011-06-05 11:45,-24,-70.80000000000001
Returns,2011-06-05 12:01,-5,-41.35
Returns,2011-06-05 14:48,-2,-7.04
Returns,2011-06-06 10:14,-14,-4.34
Returns,2011-06-06 10:17,-6,-16.06
Returns,2011-06-06 10:19,-1,-42.0
Returns,2011-06-06 10:57,-2,-5.9
Returns,2011-06-06 10:59,-1,-195.0
Returns,2011-06-06 11:17,-13,-23.35
Returns,2011-06-06 11:38,-6,-27.900000000000002
Returns,2011-06-06 12:04,-4,-15.0
Returns,2011-06-06 12:33,-214,-430.98
Returns,2011-06-06 12:58,-4,-18.8
Returns,2011-06-06 13:22,-1,-9.95
Returns,2011-06-06 14:11,-6,-6.36
Returns,2011-06-06 16:21,-4,-34.0
Returns,2011-06-06 16:24,-4,-32.0
Returns,2011-06-06 16:50,-14,-129.29
Returns,2011-06-06 16:51,-1,-6.75
Returns,2011-06-07 12:37,-2,-8.5
Returns,2011-06-07 14:24,-1,-16.95
Returns,2011-06-07 14:29,-8,-24.450000000000003
Returns,2011-06-07 15:12,-2,-15.7
Returns,2011-06-07 15:14,-1,-8.25
Returns,2011-06-07 15:28,-11,-29.810000000000002
Returns,2011-06-07 15:31,-1,-4.95
Returns,2011-06-07 15:32,-1,-4.15
Returns,2011-06-07 15:37,-71,-40.46
Returns,2011-06-07 15:40,-1,-6.75
Returns,2011-06-07 15:42,-3,-12.450000000000001
Returns,2011-06-07 15:50,-2,-12.25
Returns,2011-06-07 16:01,-1,-125.0
Returns,2011-06-07 16:03,-1,-2.1
Returns,2011-06-07 16:08,-1,-1.65
Returns,2011-06-08 09:14,-216,-286.34000000000003
Returns,2011-06-08 11:45,-6,-4.9799999999999995
Returns,2011-06-08 12:37,-1,-20.92
Returns,2011-06-08 13:50,-1,-4.95
Returns,2011-06-08 15:29,-1,-2.08
Returns,2011-06-08 16:06,-1,-4.15
Returns,2011-06-09 09:44,-12,-15.0
Returns,2011-06-09 19:24,-1,-28.04
Returns,2011-06-09 19:34,-14,-82.9
Returns,2011-06-09 19:36,-9,-28.9
Returns,2011-06-09 19:37,-2,-0.84
Returns,2011-06-09 19:43,-3,-8.850000000000001
Returns,2011-06-09 19:44,-4,-6.6
Returns,2011-06-09 19:46,-1,-600.0
Returns,2011-06-09 19:48,-9,-16.63
Returns,2011-06-09 19:52,-3,-73.29
Returns,2011-06-09 19:53,-1,-8.25
Returns,2011-06-09 20:32,-1,-4.05
Returns,2011-06-10 09:30,-162,-205.74
Returns,2011-06-10 09:34,-2,-8.5
Returns,2011-06-10 09:37,-1,-1.65
Returns,2011-06-10 09:55,-3,-28.45
Returns,2011-06-10 11:15,-25,-25.4
Returns,2011-06-10 11:22,-36,-30.599999999999998
Returns,2011-06-10 12:14,-8,-35.6
Returns,2011-06-10 14:28,-1,-2.55
Returns,2011-06-10 15:31,-1,-38970.0
Returns,2011-06-10 15:39,-60,-297.0
Returns,2011-06-10 16:33,-6,-29.700000000000003
Returns,2011-06-10 16:50,-7,-49.35
Returns,2011-06-10 17:21,-22,-9.24
Returns,2011-06-12 14:56,-9,-33.2
Returns,2011-06-13 10:42,-144,-149.76
Returns,2011-06-13 10:53,-2,-12.7
Returns,2011-06-13 11:21,-1515,-833.2500000000001
Returns,2011-06-13 11:42,-3,-29.849999999999998
Returns,2011-06-13 11:53,-5,-6.35
Returns,2011-06-13 12:23,-3,-12.25
Returns,2011-06-13 15:10,-3,-10.75
Returns,2011-06-13 15:22,-2,-7.5
Returns,2011-06-13 15:25,-5,-21.95
Returns,2011-06-13 15:32,-8,-15.100000000000001
Returns,2011-06-13 15:35,-2,-79.9
Returns,2011-06-13 15:37,-5,-18.75
Returns,2011-06-13 15:44,-8,-53.629999999999995
Returns,2011-06-13 15:48,-5,-10.370000000000001
Returns,2011-06-13 16:06,-3,-20.65
Returns,2011-06-13 16:08,-1,-2.75
Returns,2011-06-13 16:10,-2,-8.3
Returns,2011-06-13 16:14,-148,-330.12
Returns,2011-06-13 16:15,-5,-29.95
Returns,2011-06-13 16:21,-12,-62.699999999999996
Returns,2011-06-13 16:26,-10,-12.6
Returns,2011-06-13 16:28,-15,-29.85
Returns,2011-06-13 17:08,-1,-125.0
Returns,2011-06-13 17:13,-1,-20.0
Returns,2011-06-13 17:18,-1,-4.95
Returns,2011-06-13 17:19,-2,-8.3
Returns,2011-06-13 17:21,-4,-167.0
Returns,2011-06-14 11:37,-4,-23.55
Returns,2011-06-14 12:01,-2,-17.0
Returns,2011-06-14 13:26,-8,-23.6
Returns,2011-06-14 13:54,-6,-24.2
Returns,2011-06-14 14:40,-96,-67.19999999999999
Returns,2011-06-14 15:43,-2,-106.53
Returns,2011-06-15 10:01,-2,-10.9
Returns,2011-06-15 11:46,-4,-13.16
Returns,2011-06-15 11:47,-1,-306.6
Returns,2011-06-15 11:49,-1,-464.52
Returns,2011-06-15 11:51,-1,-702.38
Returns,2011-06-15 12:00,-1,-129.9
Returns,2011-06-15 12:12,-10,-13.08
Returns,2011-06-15 12:37,-7,-23.85
Returns,2011-06-15 12:51,-28,-21.5
Returns,2011-06-15 12:56,-1,-14.42
Returns,2011-06-15 13:25,-3,-21.729999999999997
Returns,2011-06-15 13:46,-1,-2.17
Returns,2011-06-15 13:49,-3,-13.850000000000001
Returns,2011-06-15 14:03,-30,-49.5
Returns,2011-06-15 14:23,-420,-1155.0
Returns,2011-06-15 15:28,-12,-15.0
Returns,2011-06-15 16:15,-1,-1.25
Returns,2011-06-16 09:04,-2,-4.2
Returns,2011-06-16 09:55,-7,-209.5
Returns,2011-06-16 11:16,-1,-1.95
Returns,2011-06-16 12:56,-4,-26.479999999999997
Returns,2011-06-16 13:56,-1,-8.5
Returns,2011-06-16 14:33,-2,-4.12
Returns,2011-06-16 14:36,-3,-44.849999999999994
Returns,2011-06-16 14:43,-3,-12.75
Returns,2011-06-16 14:51,-1,-6.75
Returns,2011-06-16 14:54,-1,-14.95
Returns,2011-06-16 14:55,-5,-14.75
Returns,2011-06-16 14:56,-3,-2.15
Returns,2011-06-16 16:27,-12,-102.0
Returns,2011-06-17 10:06,-24,-40.2
Returns,2011-06-17 10:52,-24,-54.0
Returns,2011-06-17 11:07,-4,-27.799999999999997
Returns,2011-06-17 11:10,-1,-2.95
Returns,2011-06-17 11:13,-4,-4.63
Returns,2011-06-17 13:22,-19,-44.17
Returns,2011-06-17 15:34,-10,-101.7
Returns,2011-06-19 11:27,-15,-65.35
Returns,2011-06-19 12:25,-1,-4.25
Returns,2011-06-19 12:48,-4,-11.8
Returns,2011-06-19 14:05,-1,-0.77
Returns,2011-06-20 11:01,-1,-1216.12
Returns,2011-06-20 11:02,-1,-1917.0
Returns,2011-06-20 11:28,-8,-35.14
Returns,2011-06-20 11:33,-12,-10.2
Returns,2011-06-20 11:37,-9,-49.5
Returns,2011-06-20 11:39,-3,-6.45
Returns,2011-06-20 13:03,-4,-13.0
Returns,2011-06-20 13:07,-3,-4.47
Returns,2011-06-20 13:13,-3,-12.450000000000001
Returns,2011-06-20 13:33,-1,-3.75
Returns,2011-06-20 13:52,-3,-12.75
Returns,2011-06-20 13:56,-2,-8.5
Returns,2011-06-20 14:44,-19,-23.75
Returns,2011-06-20 16:05,-5,-18.75
Returns,2011-06-20 16:13,-720,-580.8
Returns,2011-06-20 16:52,-29,-32.65
Returns,2011-06-20 17:05,-5,-15.05
Returns,2011-06-20 17:07,-3,-15.08
Returns,2011-06-20 17:15,-3,-10.45
Returns,2011-06-20 17:18,-4,-8.7
Returns,2011-06-20 17:20,-48,-18.72
Returns,2011-06-20 17:23,-2,-8.3
Returns,2011-06-21 10:39,-4,-5.8
Returns,2011-06-21 14:22,-3,-64.15
Returns,2011-06-21 14:52,-6,-12.48
Returns,2011-06-21 16:00,-4,-7.7
Returns,2011-06-21 16:01,-1,-545.58
Returns,2011-06-21 17:11,-13,-13.780000000000001
Returns,2011-06-21 17:13,-2,-13.6
Returns,2011-06-21 17:14,-3,-2.16
Returns,2011-06-21 17:15,-1,-12.75
Returns,2011-06-21 17:17,-3,-38.4
Returns,2011-06-21 17:20,-5,-29.700000000000003
Returns,2011-06-21 17:21,-10,-16.5
Returns,2011-06-21 17:25,-10,-52.53
Returns,2011-06-21 17:34,-4,-16.14
Returns,2011-06-21 17:36,-1,-4.25
Returns,2011-06-21 17:37,-3,-12.75
Returns,2011-06-21 17:40,-2,-17.0
Returns,2011-06-21 17:41,-4,-7.7
Returns,2011-06-21 17:42,-12,-15.0
Returns,2011-06-21 17:43,-4,-8.4
Returns,2011-06-21 17:44,-6,-15.299999999999999
Returns,2011-06-21 17:59,-563,-1096.14
Returns,2011-06-21 18:00,-2,-18.7
Returns,2011-06-21 18:02,-2,-10.9
Returns,2011-06-21 18:03,-1,-16.95
Returns,2011-06-22 10:39,-2,-9.9
Returns,2011-06-22 14:55,-1,-4.95
Returns,2011-06-22 15:12,-4,-5.0
Returns,2011-06-22 16:36,-2,-11.2
Returns,2011-06-23 10:42,-7,-9.56
Returns,2011-06-23 13:05,-1,-1.45
Returns,2011-06-23 13:10,-3,-14.850000000000001
Returns,2011-06-23 13:15,-1,-4.25
Returns,2011-06-23 13:23,-72,-61.199999999999996
Returns,2011-06-23 13:30,-2,-5.1
Returns,2011-06-23 13:54,-3,-8.850000000000001
Returns,2011-06-23 14:20,-1,-125.0
Returns,2011-06-23 14:56,-1,-10.0
Returns,2011-06-23 16:00,-324,-641.8
Returns,2011-06-23 16:09,-3,-9.870000000000001
Returns,2011-06-23 16:10,-3,-6.65
Returns,2011-06-23 16:11,-1,-2.08
Returns,2011-06-23 16:13,-13,-25.049999999999997
Returns,2011-06-23 16:15,-4,-43.8
Returns,2011-06-24 09:32,-1,-3.25
Returns,2011-06-24 10:15,-1,-9.95
Returns,2011-06-24 11:47,-4,-6.6
Returns,2011-06-24 12:31,-1,-5791.18
Returns,2011-06-24 12:33,-1,-4534.24
Returns,2011-06-24 13:52,-1,-542.2
Returns,2011-06-24 15:03,-3,-8.65
Returns,2011-06-24 15:05,-1,-1.06
Returns,2011-06-24 15:15,-1,-4.95
Returns,2011-06-26 11:35,-2,-24.9
Returns,2011-06-26 11:42,-3,-44.849999999999994
Returns,2011-06-26 11:43,-10,-41.300000000000004
Returns,2011-06-26 12:08,-10,-99.5
Returns,2011-06-26 12:52,-1,-65.0
Returns,2011-06-26 13:13,-144,-149.76
Returns,2011-06-26 13:29,-8,-59.599999999999994
Returns,2011-06-26 14:59,-5,-15.0
Returns,2011-06-26 15:47,-101,-361.90999999999997
Returns,2011-06-26 16:08,-7,-45.5
Returns,2011-06-27 11:14,-6,-8.7
Returns,2011-06-27 11:18,-2,-15.9
Returns,2011-06-27 12:16,-2,-15.9
Returns,2011-06-27 13:24,-3,-7.45
Returns,2011-06-27 15:24,-1,-3.25
Returns,2011-06-27 16:59,-4,-15.0
Returns,2011-06-27 17:02,-8,-23.8
Returns,2011-06-27 17:04,-4,-13.6
Returns,2011-06-27 17:05,-2,-15.899999999999999
Returns,2011-06-27 17:06,-1,-2.95
Returns,2011-06-27 17:08,-8,-19.5
Returns,2011-06-27 17:27,-15,-24.75
Returns,2011-06-27 17:28,-4,-25.2
Returns,2011-06-28 11:30,-1,-2.95
Returns,2011-06-28 11:31,-4,-16.8
Returns,2011-06-28 11:59,-2,-6.6
Returns,2011-06-28 12:04,-48,-64.8
Returns,2011-06-28 12:09,-24,-32.4
Returns,2011-06-28 14:47,-6,-55.510000000000005
Returns,2011-06-28 14:50,-1,-82.89
Returns,2011-06-28 14:57,-10,-9.94
Returns,2011-06-28 15:04,-11,-18.29
Returns,2011-06-28 15:10,-21,-583.46
Returns,2011-06-28 15:13,-8,-16.8
Returns,2011-06-28 15:20,-2,-12.239999999999998
Returns,2011-06-29 10:30,-16,-68.0
Returns,2011-06-29 11:54,-41,-65.97
Returns,2011-06-29 12:05,-1,-2.75
Returns,2011-06-29 12:31,-1,-4.95
Returns,2011-06-29 12:36,-3,-9.15
Returns,2011-06-29 12:45,-36,-23.400000000000002
Returns,2011-06-29 12:51,-7,-7.42
Returns,2011-06-29 12:53,-4,-39.8
Returns,2011-06-29 13:29,-20,-33.55
Returns,2011-06-29 15:14,-4,-10.7
Returns,2011-06-29 15:19,-1,-3.75
Returns,2011-06-29 15:20,-2,-13.5
Returns,2011-06-29 15:23,-1,-8.5
Returns,2011-06-29 15:31,-4,-19.8
Returns,2011-06-29 15:38,-1,-1.65
Returns,2011-06-30 10:31,-4,-21.8
Returns,2011-06-30 10:33,-5,-21.25
Returns,2011-06-30 10:52,-7,-13.65
Returns,2011-06-30 11:26,-2,-17.0
Returns,2011-06-30 11:31,-1,-12.75
Returns,2011-06-30 12:44,-576,-835.1999999999999
Returns,2011-06-30 13:20,-1,-7.95
Returns,2011-06-30 14:58,-24,-30.0
Returns,2011-06-30 16:20,-4,-3.16
Returns,2011-07-01 12:11,-3,-3.3499999999999996
Returns,2011-07-01 13:06,-4,-20.799999999999997
Returns,2011-07-01 13:22,-349,-128.27
Returns,2011-07-01 14:18,-12,-153.0
Returns,2011-07-01 14:32,-1,-57.6
Returns,2011-07-01 14:35,-7,-34.129999999999995
Returns,2011-07-01 15:06,-3,-14.850000000000001
Returns,2011-07-01 15:09,-1,-12.75
Returns,2011-07-01 15:14,-4,-18.28
Returns,2011-07-01 15:35,-32,-23.2
Returns,2011-07-01 17:02,-23,-37.01
Returns,2011-07-03 11:54,-3,-15.65
Returns,2011-07-03 13:08,-8,-39.6
Returns,2011-07-04 12:17,-1,-7.65
Returns,2011-07-04 14:47,-8,-14.55
Returns,2011-07-04 14:51,-4,-25.0
