InvoiceNo;StockCode;Description;Quantity_returned;InvoiceDate;UnitPrice;CustomerID;Country;Category;Return Rate;Quantity_sold
C542138;20975;12 PENCILS SMALL TUBE RED RETROSPOT;-48;01/25/2011 17:21;0.65;17368.0;United Kingdom;Size, Kitchen Appliances, Color, Home Goods;-0.7361963190184049;6520
C542138;20974;12 PENCILS SMALL TUBE SKULL;-48;01/25/2011 17:21;0.65;17368.0;United Kingdom;Size;-0.748013090229079;6417
C542138;20866;BLUE ROSE FABRIC MIRROR;-120;01/25/2011 17:21;1.06;17368.0;United Kingdom;Color, Home Goods, Gifts Jewelry;-25.10460251046025;478
C542138;20857;BLUE ROSE PATCH PURSE PINK BUTTERFL;-15;01/25/2011 17:21;1.65;17368.0;United Kingdom;Color, Accessories, Gifts Jewelry;-88.23529411764706;17
C542138;20856;DENIM PATCH PURSE PINK BUTTERFLY;-10;01/25/2011 17:21;1.65;17368.0;United Kingdom;Color, Home Goods, Accessories;-4.854368932038835;206
C542138;20854;BLUE PATCH PURSE PINK HEART;-14;01/25/2011 17:21;1.65;17368.0;United Kingdom;Color, Home Goods, Accessories;-6.086956521739131;230
C542138;20723;STRAWBERRY CHARLOTTE BAG;-10;01/25/2011 17:21;0.85;17368.0;United Kingdom;Accessories;-0.10284891494394735;9723
C542138;16237;SLEEPING CAT ERASERS;-60;01/25/2011 17:21;0.21;17368.0;United Kingdom;Other;-1.2160518848804214;4934
C542139;22442;GROW YOUR OWN FLOWERS SET OF 3;-4;01/25/2011 17:24;7.95;17094.0;United Kingdom;Home Goods, Accessories;-1.4035087719298245;285
C542140;22929;SCHOOL DESK AND CHAIR ;-2;01/25/2011 17:33;65.0;12947.0;United Kingdom;Home Goods;-12.5;16
C542150;22319;HAIRCLIPS FORTIES FABRIC ASSORTED;-6;01/26/2011 10:30;0.65;14049.0;United Kingdom;Gifts Jewelry;-0.44776119402985076;1340
C542150;22492;MINI PAINT SET VINTAGE ;-1;01/26/2011 10:30;0.65;14049.0;United Kingdom;Accessories, Home Goods, Stationary;-0.0037825774482732537;26437
C542150;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;-1;01/26/2011 10:30;2.55;14049.0;United Kingdom;Other;-0.025471217524197655;3926
C542150;21703;BAG 125g SWIRLY MARBLES;-1;01/26/2011 10:30;0.42;14049.0;United Kingdom;Accessories;-0.01074922068150059;9303
C542150;21579;LOLITA  DESIGN  COTTON TOTE BAG;-2;01/26/2011 10:30;2.25;14049.0;United Kingdom;Home Goods, Accessories;-1.1904761904761905;168
C542218;22198;LARGE POPCORN HOLDER ;-1;01/26/2011 12:36;1.65;14606.0;United Kingdom;Size, Kitchen Appliances, Home Goods;-0.10183299389002036;982
C542218;22494;EMERGENCY FIRST AID TIN ;-1;01/26/2011 12:36;1.25;14606.0;United Kingdom;Kitchen Appliances, Home Goods;-0.09532888465204957;1049
C542218;35971;ROSE FOLKART HEART DECORATIONS;-1;01/26/2011 12:36;1.25;14606.0;United Kingdom;Home Goods, Gifts Jewelry;-0.22471910112359553;445
C542232;22655;VINTAGE RED KITCHEN CABINET;-2;01/26/2011 13:44;125.0;16714.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Stationary;-4.0;50
C542244;22960;JAM MAKING SET WITH JARS;-1;01/26/2011 15:04;3.75;13098.0;United Kingdom;Home Goods;-0.011806375442739079;8470
C542245;22380;TOY TIDY SPACEBOY  ;-1;01/26/2011 15:06;2.1;13098.0;United Kingdom;Toys;-0.078125;1280
C542245;22383;LUNCH BAG SUKI  DESIGN ;-1;01/26/2011 15:06;1.65;13098.0;United Kingdom;Home Goods, Accessories;-0.04512635379061372;2216
C542245;20726;LUNCH BAG WOODLAND;-1;01/26/2011 15:06;1.65;13098.0;United Kingdom;Accessories;-0.010150223304912708;9852
C542245;22729;ALARM CLOCK BAKELIKE ORANGE;-1;01/26/2011 15:06;3.75;13098.0;United Kingdom;Color;-0.04357298474945533;2295
C542245;22727;ALARM CLOCK BAKELIKE RED ;-2;01/26/2011 15:06;3.75;13098.0;United Kingdom;Color;-0.025836455238341303;7741
C542245;22726;ALARM CLOCK BAKELIKE GREEN;-2;01/26/2011 15:06;3.75;13098.0;United Kingdom;Color;-0.031308703819661866;6388
C542245;22943;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;-2;01/26/2011 15:06;4.25;13098.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.15071590052750566;1327
C542245;22941;CHRISTMAS LIGHTS 10 REINDEER;-3;01/26/2011 15:06;7.65;13098.0;United Kingdom;Seasonal products, Home Goods;-0.1850709438618137;1621
C542256;21883;STARS GIFT TAPE ;-1;01/26/2011 17:04;0.19;17722.0;United Kingdom;Home Goods, Stationary;-0.06053268765133172;1652
C542256;22471;TV DINNER TRAY AIR HOSTESS ;-1;01/26/2011 17:04;1.95;17722.0;United Kingdom;Kitchen Appliances;-0.23866348448687352;419
C542256;22095;LADS ONLY TISSUE BOX;-1;01/26/2011 17:04;1.06;17722.0;United Kingdom;Other;-0.06093845216331505;1641
C542257;22841;ROUND CAKE TIN VINTAGE GREEN;-2;01/26/2011 17:06;7.95;14341.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Stationary;-0.3861003861003861;518
C542259;22625;RED KITCHEN SCALES;-1;01/26/2011 17:09;8.5;16656.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.061690314620604564;1621
C542261;22971;QUEENS GUARD COFFEE MUG;-2;01/26/2011 17:13;2.1;17306.0;United Kingdom;Kitchen Appliances, Home Goods;-0.08281573498964803;2415
C542261;22970;LONDON BUS COFFEE MUG;-6;01/26/2011 17:13;2.1;17306.0;United Kingdom;Kitchen Appliances, Home Goods;-0.1378993334865548;4351
C542262;21843;RED RETROSPOT CAKE STAND;-1;01/26/2011 17:15;10.95;17591.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.05913660555884093;1691
C542263;22699;ROSES REGENCY TEACUP AND SAUCER ;-1;01/26/2011 17:16;2.95;14849.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;-0.010592098294672173;9441
C542264;22423;REGENCY CAKESTAND 3 TIER;-2;01/26/2011 17:25;10.95;15215.0;United Kingdom;Kitchen Appliances;-0.015345661014348195;13033
C542264;48138;DOORMAT UNION FLAG;-1;01/26/2011 17:25;7.95;15215.0;United Kingdom;Home Goods, Accessories;-0.02666666666666667;3750
C542270;22960;JAM MAKING SET WITH JARS;-1;01/27/2011 09:35;4.25;13050.0;United Kingdom;Home Goods;-0.011806375442739079;8470
C542271;84927E;FLOWERS TILE HOOK;-2;01/27/2011 09:40;2.1;12637.0;France;Home Goods, Accessories;-3.508771929824561;57
C542271;84927D;LA PALMIERA TILE HOOK;-2;01/27/2011 09:40;2.1;12637.0;France;Home Goods;-4.3478260869565215;46
C542271;21068;VINTAGE BILLBOARD LOVE/HATE MUG;-5;01/27/2011 09:40;1.25;12637.0;France;Kitchen Appliances, Home Goods, Stationary;-0.3132832080200501;1596
C542273;21936;RED RETROSPOT PICNIC BAG;-2;01/27/2011 10:01;2.95;12578.0;Italy;Kitchen Appliances, Color, Home Goods, Accessories;-0.05087763927753752;3931
C542273;22099;CARAVAN SQUARE TISSUE BOX;-9;01/27/2011 10:01;1.25;12578.0;Italy;Other;-0.6263048016701461;1437
C542273;20980;36 PENCILS TUBE POSY;-9;01/27/2011 10:01;1.25;12578.0;Italy;Other;-12.857142857142856;70
C542273;22301;COFFEE MUG CAT + BIRD DESIGN;-1;01/27/2011 10:01;2.55;12578.0;Italy;Kitchen Appliances, Home Goods;-0.045372050816696916;2204
C542273;22300;COFFEE MUG DOG + BALL DESIGN;-1;01/27/2011 10:01;2.55;12578.0;Italy;Kitchen Appliances, Sports Equipment, Home Goods;-0.065359477124183;1530
C542346;21896;POTTING SHED TWINE;-2;01/27/2011 12:00;1.85;12709.0;Germany;Kitchen Appliances, Home Goods;-0.2044989775051125;978
C542346;22591;CARDHOLDER GINGHAM CHRISTMAS TREE;-1;01/27/2011 12:00;2.55;12709.0;Germany;Kitchen Appliances, Seasonal products, Home Goods, Stationary;-0.2824858757062147;354
C542346;22423;REGENCY CAKESTAND 3 TIER;-4;01/27/2011 12:00;10.95;12709.0;Germany;Kitchen Appliances;-0.03069132202869639;13033
C542346;22467;GUMBALL COAT RACK;-3;01/27/2011 12:00;2.1;12709.0;Germany;Sports Equipment;-0.038387715930902115;7815
C542346;85232B;SET OF 3 BABUSHKA STACKING TINS;-5;01/27/2011 12:00;4.25;12709.0;Germany;Kitchen Appliances, Home Goods;-25.0;20
C542346;21658;GLASS  BEURRE DISH;-1;01/27/2011 12:00;3.39;12709.0;Germany;Home Goods;-0.11778563015312131;849
C542346;22596;CHRISTMAS STAR WISH LIST CHALKBOARD;-1;01/27/2011 12:00;0.72;12709.0;Germany;Seasonal products, Home Goods, Stationary;-0.028760425654299683;3477
C542346;22606;WOODEN SKITTLES GARDEN SET;-1;01/27/2011 12:00;12.75;12709.0;Germany;Home Goods;-0.3289473684210526;304
C542352;22666;RECIPE BOX PANTRY YELLOW DESIGN;-1;01/27/2011 12:18;2.95;15596.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.012275963663147557;8146
C542366;85174;S/4 CACTI CANDLES;-1;01/27/2011 12:54;4.25;13777.0;United Kingdom;Home Goods;-0.16286644951140067;614
C542366;20934;SET/3 POT PLANT CANDLES;-2;01/27/2011 12:54;4.95;13777.0;United Kingdom;Home Goods;-3.7037037037037033;54
C542366;21137;BLACK RECORD COVER FRAME;-2;01/27/2011 12:54;3.39;13777.0;United Kingdom;Color, Home Goods;-0.01718065458293961;11641
C542366;22041;"RECORD FRAME 7"" SINGLE SIZE ";-7;01/27/2011 12:54;2.1;13777.0;United Kingdom;Size;-0.16143911439114392;4336
C542366;21232;STRAWBERRY CERAMIC TRINKET BOX;-10;01/27/2011 12:54;1.06;13777.0;United Kingdom;Other;-0.09880446596186147;10121
C542366;22095;LADS ONLY TISSUE BOX;-8;01/27/2011 12:54;1.25;13777.0;United Kingdom;Other;-0.4875076173065204;1641
C542366;35004C;SET OF 3 COLOURED  FLYING DUCKS;-10;01/27/2011 12:54;4.65;13777.0;United Kingdom;Color, Home Goods;-2.793296089385475;358
C542366;15056P;EDWARDIAN PARASOL PINK;-1;01/27/2011 12:54;4.65;13777.0;United Kingdom;Color;-0.12484394506866417;801
C542366;15056N;EDWARDIAN PARASOL NATURAL;-1;01/27/2011 12:54;4.25;13777.0;United Kingdom;Other;-0.024850894632206758;4024
C542366;72802A;ROSE SCENT CANDLE IN JEWELLED BOX;-1;01/27/2011 12:54;3.81;13777.0;United Kingdom;Home Goods, Gifts Jewelry;-0.3058103975535168;327
C542383;22423;REGENCY CAKESTAND 3 TIER;-13;01/27/2011 14:26;10.95;14299.0;United Kingdom;Kitchen Appliances;-0.09974679659326327;13033
C542385;22457;NATURAL SLATE HEART CHALKBOARD ;-1;01/27/2011 14:32;2.95;14290.0;United Kingdom;Home Goods, Stationary;-0.010964912280701754;9120
C542385;22943;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;-1;01/27/2011 14:32;4.25;14290.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.07535795026375283;1327
C542395;85126;LARGE ROUND CUTGLASS CANDLESTICK;-1;01/27/2011 15:12;6.75;17389.0;United Kingdom;Size, Home Goods;-100.0;1
C542400;22183;CAKE STAND VICTORIAN FILIGREE MED;-1;01/27/2011 15:49;5.95;15189.0;United Kingdom;Kitchen Appliances;-0.3125;320
C542402;22960;JAM MAKING SET WITH JARS;-2;01/27/2011 16:05;4.25;16124.0;United Kingdom;Home Goods;-0.023612750885478158;8470
C542402;22847;BREAD BIN DINER STYLE IVORY;-1;01/27/2011 16:05;16.95;16124.0;United Kingdom;Accessories;-0.11614401858304298;861
C542402;22849;BREAD BIN DINER STYLE MINT;-1;01/27/2011 16:05;16.95;16124.0;United Kingdom;Other;-0.3225806451612903;310
C542402;22848;BREAD BIN DINER STYLE PINK;-1;01/27/2011 16:05;16.95;16124.0;United Kingdom;Color;-0.3194888178913738;313
C542402;84978;HANGING HEART JAR T-LIGHT HOLDER;-2;01/27/2011 16:05;1.25;16124.0;United Kingdom;Kitchen Appliances, Home Goods;-0.01621139661181811;12337
C542403;22776;SWEETHEART CAKESTAND 3 TIER;-3;01/27/2011 16:07;9.95;13534.0;United Kingdom;Kitchen Appliances, Home Goods;-0.33707865168539325;890
C542403;22789;T-LIGHT HOLDER SWEETHEART HANGING;-1;01/27/2011 16:07;1.95;13534.0;United Kingdom;Kitchen Appliances, Home Goods;-0.11641443538998836;859
C542404;22776;SWEETHEART CAKESTAND 3 TIER;-3;01/27/2011 16:08;9.95;13534.0;United Kingdom;Kitchen Appliances, Home Goods;-0.33707865168539325;890
C542404;85099F;JUMBO BAG STRAWBERRY;-1;01/27/2011 16:08;1.95;13534.0;United Kingdom;Accessories;-0.005857544517338332;17072
C542404;20711;JUMBO BAG TOYS ;-1;01/27/2011 16:08;1.95;13534.0;United Kingdom;Accessories;-0.02005615724027276;4986
C542413;21876;POTTERING MUG;-1;01/27/2011 17:11;1.25;16923.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.02663825253063399;3754
C542413;22699;ROSES REGENCY TEACUP AND SAUCER ;-2;01/27/2011 17:11;2.95;16923.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;-0.021184196589344347;9441
C542413;22940;FELTCRAFT CHRISTMAS FAIRY;-12;01/27/2011 17:11;4.25;16923.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.6329113924050633;1896
C542413;22144;CHRISTMAS CRAFT LITTLE FRIENDS;-30;01/27/2011 17:11;2.1;16923.0;United Kingdom;Seasonal products, Stationary;-0.7429420505200593;4038
C542413;21756;BATH BUILDING BLOCK WORD;-2;01/27/2011 17:11;5.95;16923.0;United Kingdom;Other;-0.24360535931790497;821
C542413;22952;60 CAKE CASES VINTAGE CHRISTMAS;-24;01/27/2011 17:11;0.55;16923.0;United Kingdom;Kitchen Appliances, Seasonal products, Home Goods, Stationary;-0.15244870736200217;15743
C542413;21876;POTTERING MUG;-5;01/27/2011 17:11;1.25;16923.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.13319126265316997;3754
C542413;22149;FELTCRAFT 6 FLOWER FRIENDS;-10;01/27/2011 17:11;2.1;16923.0;United Kingdom;Accessories, Home Goods, Stationary;-0.18331805682859761;5455
C542413;22960;JAM MAKING SET WITH JARS;-4;01/27/2011 17:11;4.25;16923.0;United Kingdom;Home Goods;-0.047225501770956316;8470
C542413;22910;PAPER CHAIN KIT VINTAGE CHRISTMAS;-18;01/27/2011 17:11;2.95;16923.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.17555837315907538;10253
C542413;22909;SET OF 20 VINTAGE CHRISTMAS NAPKINS;-24;01/27/2011 17:11;0.85;16923.0;United Kingdom;Seasonal products, Home Goods, Stationary;-0.27497708524289644;8728
C542413;22141;CHRISTMAS CRAFT TREE TOP ANGEL;-6;01/27/2011 17:11;2.1;16923.0;United Kingdom;Seasonal products, Stationary;-0.2158273381294964;2780
C542413;22142;CHRISTMAS CRAFT WHITE FAIRY ;-10;01/27/2011 17:11;1.45;16923.0;United Kingdom;Seasonal products, Color, Stationary;-0.30873726458783574;3239
C542416;85054;FRENCH ENAMEL POT W LID;-2;01/27/2011 17:23;1.25;16133.0;United Kingdom;Kitchen Appliances;-0.3418803418803419;585
C542421;37446;MINI CAKE STAND WITH HANGING CAKES;-1;01/27/2011 18:08;1.45;17180.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.07739938080495357;1292
C542424;22456;NATURAL SLATE CHALKBOARD LARGE ;-1;01/28/2011 09:18;4.95;18075.0;United Kingdom;Size, Stationary;-0.06013229104028864;1663
C542424;85123A;WHITE HANGING HEART T-LIGHT HOLDER;-3;01/28/2011 09:18;2.95;18075.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.00849449273720871;35317
C542424;22178;VICTORIAN GLASS HANGING T-LIGHT;-1;01/28/2011 09:18;1.25;18075.0;United Kingdom;Home Goods;-0.004192169028255219;23854
C542424;22156;HEART DECORATION WITH PEARLS ;-5;01/28/2011 09:18;0.85;18075.0;United Kingdom;Home Goods;-0.23889154323936934;2093
C542424;21733;RED HANGING HEART T-LIGHT HOLDER;-1;01/28/2011 09:18;2.95;18075.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.012779552715654952;7825
C542426;85199S;SMALL HANGING IVORY/RED WOOD BIRD;-24;01/28/2011 09:32;0.42;14146.0;United Kingdom;Size, Color, Home Goods, Accessories;-0.9080590238365494;2643
C542426;85199L;LARGE HANGING IVORY & RED WOOD BIRD;-12;01/28/2011 09:32;0.65;14146.0;United Kingdom;Size, Color, Home Goods, Accessories;-1.2448132780082988;964
C542426;85049E;SCANDINAVIAN REDS RIBBONS;-12;01/28/2011 09:32;1.25;14146.0;United Kingdom;Color;-0.40540540540540543;2960
C542426;84946;ANTIQUE SILVER TEA GLASS ETCHED;-12;01/28/2011 09:32;1.25;14146.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.2643754130865829;4539
C542426;84945;MULTI COLOUR SILVER T-LIGHT HOLDER;-12;01/28/2011 09:32;0.85;14146.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;-0.11478859766596518;10454
C542426;22969;HOMEMADE JAM SCENTED CANDLES;-24;01/28/2011 09:32;1.45;14146.0;United Kingdom;Home Goods;-0.19367333763718528;12392
C542426;22853;CAT BOWL VINTAGE CREAM;-6;01/28/2011 09:32;3.25;14146.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-1.2875536480686696;466
C542426;22852;DOG BOWL VINTAGE CREAM;-4;01/28/2011 09:32;4.25;14146.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-1.0389610389610389;385
C542426;22845;VINTAGE CREAM CAT FOOD CONTAINER;-2;01/28/2011 09:32;6.35;14146.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.25348542458808615;789
C542426;22844;VINTAGE CREAM DOG FOOD CONTAINER;-2;01/28/2011 09:32;8.5;14146.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;-0.2044989775051125;978
C542426;22834;HAND WARMER BABUSHKA DESIGN;-48;01/28/2011 09:32;0.85;14146.0;United Kingdom;Home Goods;-1.0069225928256766;4767
C542426;22810;SET OF 6 T-LIGHTS SNOWMEN;-48;01/28/2011 09:32;2.55;14146.0;United Kingdom;Home Goods;-5.3452115812917596;898
C542426;22752;SET 7 BABUSHKA NESTING BOXES;-24;01/28/2011 09:32;7.65;14146.0;United Kingdom;Kitchen Appliances, Home Goods;-1.440576230492197;1666
C542426;22746;POPPY'S PLAYHOUSE LIVINGROOM ;-6;01/28/2011 09:32;2.1;14146.0;United Kingdom;Home Goods;-0.4169562195969423;1439
C542426;22745;POPPY'S PLAYHOUSE BEDROOM ;-6;01/28/2011 09:32;2.1;14146.0;United Kingdom;Home Goods;-0.2976190476190476;2016
C542426;22654;DELUXE SEWING KIT ;-3;01/28/2011 09:32;5.95;14146.0;United Kingdom;Stationary;-0.21754894851341552;1379
C542426;22653;BUTTON BOX ;-10;01/28/2011 09:32;1.95;14146.0;United Kingdom;Other;-0.5414185165132648;1847
C542426;22652;TRAVEL SEWING KIT;-10;01/28/2011 09:32;1.65;14146.0;United Kingdom;Other;-0.19677292404565133;5082
C542426;22423;REGENCY CAKESTAND 3 TIER;-2;01/28/2011 09:32;12.75;14146.0;United Kingdom;Kitchen Appliances;-0.015345661014348195;13033
C542426;22418;10 COLOUR SPACEBOY PEN;-24;01/28/2011 09:32;0.85;14146.0;United Kingdom;Toys;-0.37546933667083854;6392
C542426;22398;MAGNETS PACK OF 4 SWALLOWS;-12;01/28/2011 09:32;1.25;14146.0;United Kingdom;Home Goods, Stationary;-0.4815409309791332;2492
C542426;22299;PIG KEYRING WITH LIGHT & SOUND ;-24;01/28/2011 09:32;1.25;14146.0;United Kingdom;Home Goods, Accessories;-1.8085908063300677;1327
C542426;22219;LOVEBIRD HANGING DECORATION WHITE ;-12;01/28/2011 09:32;0.85;14146.0;United Kingdom;Color, Home Goods;-0.2918287937743191;4112
C542426;22077;6 RIBBONS RUSTIC CHARM;-12;01/28/2011 09:32;1.65;14146.0;United Kingdom;Other;-0.1311618756148213;9149
C542426;22075;6 RIBBONS ELEGANT CHRISTMAS ;-12;01/28/2011 09:32;1.65;14146.0;United Kingdom;Seasonal products;-0.6711409395973155;1788
C542426;22074;6 RIBBONS SHIMMERING PINKS ;-12;01/28/2011 09:32;1.65;14146.0;United Kingdom;Color, Accessories;-0.8626887131560028;1391
C542426;21874;GIN AND TONIC MUG;-12;01/28/2011 09:32;1.25;14146.0;United Kingdom;Kitchen Appliances, Home Goods;-0.4055424129773572;2959
C542426;21677;HEARTS  STICKERS;-12;01/28/2011 09:32;0.85;14146.0;United Kingdom;Toys, Home Goods, Stationary;-1.4580801944106925;823
C542426;21675;BUTTERFLIES STICKERS;-12;01/28/2011 09:32;0.85;14146.0;United Kingdom;Toys, Stationary;-1.929260450160772;622
C542426;21340;CLASSIC METAL BIRDCAGE PLANT HOLDER;-8;01/28/2011 09:32;9.95;14146.0;United Kingdom;Kitchen Appliances, Home Goods;-0.8421052631578947;950
C542426;20972;PINK CREAM FELT CRAFT TRINKET BOX ;-12;01/28/2011 09:32;1.25;14146.0;United Kingdom;Kitchen Appliances, Color, Stationary;-0.1635322976287817;7338
C542426;20971;PINK BLUE FELT CRAFT TRINKET BOX;-12;01/28/2011 09:32;1.25;14146.0;United Kingdom;Color, Stationary;-0.1431297709923664;8384
C542427;85159A;BLACK TEACOFFEESUGAR JARS;-1;01/28/2011 09:34;6.35;14180.0;United Kingdom;Kitchen Appliances, Color;-0.24213075060532688;413
C542537;22654;DELUXE SEWING KIT ;-1;01/28/2011 13:54;5.95;12501.0;Germany;Stationary;-0.0725163161711385;1379
C542537;22138;BAKING SET 9 PIECE RETROSPOT ;-1;01/28/2011 13:54;4.95;12501.0;Germany;Kitchen Appliances, Home Goods;-0.020491803278688523;4880
C542537;22892;SET OF SALT AND PEPPER TOADSTOOLS;-3;01/28/2011 13:54;1.25;12501.0;Germany;Home Goods;-0.12594458438287154;2382
C542537;21041;RED RETROSPOT OVEN GLOVE DOUBLE;-1;01/28/2011 13:54;2.95;12501.0;Germany;Kitchen Appliances, Color, Home Goods;-0.10893246187363835;918
C542537;22352;LUNCH BOX WITH CUTLERY RETROSPOT ;-1;01/28/2011 13:54;2.55;12501.0;Germany;Kitchen Appliances, Home Goods;-0.032499187520311994;3077
C542537;22195;LARGE HEART MEASURING SPOONS;-1;01/28/2011 13:54;1.65;12501.0;Germany;Size, Home Goods, Accessories;-0.05055611729019212;1978
C542537;21121;SET/10 RED POLKADOT PARTY CANDLES;-24;01/28/2011 13:54;1.25;12501.0;Germany;Color, Home Goods;-0.36708473539308656;6538
C542537;21918;SET 12 KIDS COLOUR  CHALK STICKS;-12;01/28/2011 13:54;0.42;12501.0;Germany;Home Goods;-0.16703786191536749;7184
C542537;21917;SET 12 KIDS  WHITE CHALK STICKS;-12;01/28/2011 13:54;0.42;12501.0;Germany;Color, Home Goods;-0.2896451846488052;4143
C542537;22558;CLOTHES PEGS RETROSPOT PACK 24 ;-2;01/28/2011 13:54;1.49;12501.0;Germany;Kitchen Appliances, Home Goods, Stationary;-0.023129409043598937;8647
C542537;21216;SET 3 RETROSPOT TEACOFFEESUGAR;-3;01/28/2011 13:54;4.95;12501.0;Germany;Kitchen Appliances, Home Goods;-0.14170996693434107;2117
C542539;22567;20 DOLLY PEGS RETROSPOT;-12;01/28/2011 14:07;1.25;14229.0;United Kingdom;Kitchen Appliances, Toys, Home Goods;-0.4909983633387889;2444
C542539;22423;REGENCY CAKESTAND 3 TIER;-7;01/28/2011 14:07;10.95;14229.0;United Kingdom;Kitchen Appliances;-0.05370981355021868;13033
C542540;21658;GLASS  BEURRE DISH;-1;01/28/2011 14:20;8.29;;United Kingdom;Home Goods;-0.11778563015312131;849
C542588;21730;GLASS STAR FROSTED T-LIGHT HOLDER;-2;01/28/2011 15:57;4.95;12997.0;United Kingdom;Kitchen Appliances, Home Goods;-0.3968253968253968;504
C542588;21658;GLASS  BEURRE DISH;-1;01/28/2011 15:57;3.95;12997.0;United Kingdom;Home Goods;-0.11778563015312131;849
C542588;21313;GLASS HEART T-LIGHT HOLDER ;-5;01/28/2011 15:57;0.85;12997.0;United Kingdom;Kitchen Appliances, Home Goods;-0.15128593040847202;3305
C542589;22456;NATURAL SLATE CHALKBOARD LARGE ;-2;01/28/2011 15:58;4.95;14709.0;United Kingdom;Size, Stationary;-0.12026458208057728;1663
C542593;22073;RED RETROSPOT STORAGE JAR;-10;01/28/2011 16:50;3.75;15549.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-3.0864197530864197;324
C542604;22796;PHOTO FRAME 3 CLASSIC HANGING;-3;01/30/2011 12:35;9.95;13148.0;United Kingdom;Home Goods;-0.5671077504725899;529
C542604;22625;RED KITCHEN SCALES;-1;01/30/2011 12:35;8.5;13148.0;United Kingdom;Kitchen Appliances, Color, Home Goods;-0.061690314620604564;1621
