InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country;Category;Return Rate
C540850;21231;SWEETHEART CERAMIC TRINKET BOX;-1;01/12/2011 09:41;1.25;12665.0;Germany;Home Goods;
C540852;84078A;SET/4 WHITE RETRO STORAGE CUBES ;-12;01/12/2011 09:48;34.95;15197.0;United Kingdom;Color, Home Goods;
C540853;22634;CHILDS BREAKFAST SET SPACEBOY ;-1;01/12/2011 09:52;9.95;12413.0;France;Toys, Home Goods;
C540854;22461;SAVOY ART DECO CLOCK;-1;01/12/2011 09:54;12.75;;United Kingdom;Home Goods;
C540860;35400;WOODEN BOX ADVENT CALENDAR ;-1;01/12/2011 11:04;8.95;15953.0;United Kingdom;Home Goods;
C540860;22776;SWEETHEART CAKESTAND 3 TIER;-1;01/12/2011 11:04;9.95;15953.0;United Kingdom;Kitchen Appliances, Home Goods;
C540895;21217;RED RETROSPOT ROUND CAKE TINS;-1;01/12/2011 11:45;9.95;17095.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C540937;22932;BAKING MOULD TOFFEE CUP CHOCOLATE;-24;01/12/2011 12:09;2.55;14748.0;United Kingdom;Kitchen Appliances, Color;
C540937;22654;DELUXE SEWING KIT ;-6;01/12/2011 12:09;5.95;14748.0;United Kingdom;Stationary;
C540938;85178;VICTORIAN SEWING KIT;-48;01/12/2011 12:10;0.85;15061.0;United Kingdom;Other;
C540942;85066;CREAM SWEETHEART MINI CHEST;-2;01/12/2011 12:30;10.95;13113.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;
C540942;37448;CERAMIC CAKE DESIGN SPOTTED MUG;-1;01/12/2011 12:30;1.49;13113.0;United Kingdom;Kitchen Appliances, Home Goods;
C540942;22423;REGENCY CAKESTAND 3 TIER;-3;01/12/2011 12:30;10.95;13113.0;United Kingdom;Kitchen Appliances;
C540944;22822;CREAM WALL PLANTER HEART SHAPED;-1;01/12/2011 12:40;5.95;16554.0;United Kingdom;Kitchen Appliances, Home Goods;
C540948;22941;CHRISTMAS LIGHTS 10 REINDEER;-2;01/12/2011 12:47;8.5;13093.0;United Kingdom;Seasonal products, Home Goods;
C540948;22943;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;-4;01/12/2011 12:47;4.95;13093.0;United Kingdom;Seasonal products, Home Goods, Stationary;
C540948;22665;RECIPE BOX BLUE SKETCHBOOK DESIGN;-1;01/12/2011 12:47;2.95;13093.0;United Kingdom;Color, Home Goods, Stationary;
C540948;20914;SET/5 RED RETROSPOT LID GLASS BOWLS;-2;01/12/2011 12:47;2.95;13093.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C540949;22962;JAM JAR WITH PINK LID;-2;01/12/2011 12:49;0.85;13093.0;United Kingdom;Color;
C540949;21209;MULTICOLOUR HONEYCOMB FAN;-2;01/12/2011 12:49;0.85;13093.0;United Kingdom;Other;
C540950;22960;JAM MAKING SET WITH JARS;-1;01/12/2011 12:51;4.25;18226.0;United Kingdom;Home Goods;
C540952;21531;RED RETROSPOT SUGAR JAM BOWL;-1;01/12/2011 13:12;2.55;14606.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541007;35004B;SET OF 3 BLACK FLYING DUCKS;-4;01/13/2011 10:47;4.65;13078.0;United Kingdom;Color, Home Goods;
C541009;22943;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;-1;01/13/2011 10:56;4.95;17581.0;United Kingdom;Seasonal products, Home Goods, Stationary;
C541009;22411;JUMBO SHOPPER VINTAGE RED PAISLEY;-1;01/13/2011 10:56;1.95;17581.0;United Kingdom;Color, Home Goods, Stationary;
C541009;21735;TWO DOOR CURIO CABINET;-1;01/13/2011 10:56;12.75;17581.0;United Kingdom;Home Goods;
C541009;22727;ALARM CLOCK BAKELIKE RED ;-1;01/13/2011 10:56;3.75;17581.0;United Kingdom;Color;
C541089;22456;NATURAL SLATE CHALKBOARD LARGE ;-1;01/13/2011 12:41;4.95;14229.0;United Kingdom;Size, Stationary;
C541090;22649;STRAWBERRY FAIRY CAKE TEAPOT;-1;01/13/2011 12:52;4.95;17406.0;United Kingdom;Kitchen Appliances;
C541090;35471D;SET OF 3 BIRD LIGHT PINK FEATHER ;-1;01/13/2011 12:52;1.25;17406.0;United Kingdom;Color, Home Goods;
C541092;22700;BLACK AND WHITE DOG BOWL;-6;01/13/2011 12:56;0.85;13473.0;United Kingdom;Color;
C541117;21258;VICTORIAN SEWING BOX LARGE;-3;01/13/2011 17:09;10.95;15100.0;United Kingdom;Size;
C541201;22951;60 CAKE CASES DOLLY GIRL DESIGN;-24;01/14/2011 12:05;0.55;13081.0;United Kingdom;Kitchen Appliances, Toys, Home Goods;
C541222;22423;REGENCY CAKESTAND 3 TIER;-9;01/14/2011 14:33;10.95;14299.0;United Kingdom;Kitchen Appliances;
C541229;22496;SET OF 2 ROUND TINS DUTCH CHEESE;-4;01/14/2011 16:43;2.95;16359.0;United Kingdom;Kitchen Appliances, Home Goods;
C541231;72807A;SET/3 ROSE CANDLE IN JEWELLED BOX;-1;01/14/2011 16:55;4.25;13455.0;United Kingdom;Home Goods, Gifts Jewelry;
C541231;22800;ANTIQUE TALL SWIRLGLASS TRINKET POT;-1;01/14/2011 16:55;3.75;13455.0;United Kingdom;Home Goods;
C541231;22423;REGENCY CAKESTAND 3 TIER;-1;01/14/2011 16:55;12.75;13455.0;United Kingdom;Kitchen Appliances;
C541231;22278;OVERNIGHT BAG VINTAGE ROSE PAISLEY;-3;01/14/2011 16:55;4.95;13455.0;United Kingdom;Stationary, Accessories, Home Goods, Gifts Jewelry;
C541231;22059;CERAMIC STRAWBERRY DESIGN MUG;-1;01/14/2011 16:55;1.49;13455.0;United Kingdom;Kitchen Appliances, Home Goods;
C541231;21539;RED RETROSPOT BUTTER DISH;-1;01/14/2011 16:55;4.95;13455.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541232;22722;SET OF 6 SPICE TINS PANTRY DESIGN;-1;01/14/2011 16:58;3.95;16235.0;United Kingdom;Kitchen Appliances, Home Goods;
C541232;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;-1;01/14/2011 16:58;4.95;16235.0;United Kingdom;Kitchen Appliances, Home Goods;
C541233;22439;6 ROCKET BALLOONS ;-4;01/14/2011 17:00;0.65;13107.0;United Kingdom;Sports Equipment;
C541233;21539;RED RETROSPOT BUTTER DISH;-1;01/14/2011 17:00;4.95;13107.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541234;22441;GROW YOUR OWN BASIL IN ENAMEL MUG;-1;01/14/2011 17:11;2.1;13862.0;United Kingdom;Kitchen Appliances, Home Goods;
C541234;22960;JAM MAKING SET WITH JARS;-2;01/14/2011 17:11;3.75;13862.0;United Kingdom;Home Goods;
C541235;22358;KINGS CHOICE TEA CADDY ;-2;01/14/2011 17:13;2.95;16670.0;United Kingdom;Kitchen Appliances;
C541237;22664;TOY TIDY DOLLY GIRL DESIGN;-1;01/14/2011 17:26;2.1;13599.0;United Kingdom;Toys, Home Goods;
C541245;85036C;ROSE 1 WICK MORRIS BOXED CANDLE;-12;01/16/2011 12:40;4.25;15535.0;United Kingdom;Home Goods, Gifts Jewelry;
C541254;21667;GLASS CAKE COVER AND PLATE;-2;01/16/2011 13:53;14.95;17841.0;United Kingdom;Kitchen Appliances, Home Goods;
C541261;22476;EMPIRE UNION JACK TV DINNER TRAY;-8;01/16/2011 15:48;4.95;14404.0;United Kingdom;Kitchen Appliances, Accessories;
C541415;21527;RED RETROSPOT TRADITIONAL TEAPOT ;-1;01/17/2011 16:20;7.95;14292.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541415;85123A;WHITE HANGING HEART T-LIGHT HOLDER;-1;01/17/2011 16:20;2.55;14292.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541415;22464;HANGING METAL HEART LANTERN;-1;01/17/2011 16:20;1.65;14292.0;United Kingdom;Home Goods;
C541416;22327;ROUND SNACK BOXES SET OF 4 SKULLS;-1;01/17/2011 16:23;2.95;14606.0;United Kingdom;Home Goods;
C541418;22809;SET OF 6 T-LIGHTS SANTA;-12;01/17/2011 16:45;2.55;13883.0;United Kingdom;Home Goods;
C541433;23166;MEDIUM CERAMIC TOP STORAGE JAR;-74215;01/18/2011 10:17;1.04;12346.0;United Kingdom;Size;
C541492;84870B;BLUE GEISHA GIRL ;-1;01/18/2011 14:24;3.75;;United Kingdom;Color;
C541492;85169D;PINK LOVE BIRD CANDLE;-1;01/18/2011 14:24;1.25;;United Kingdom;Color, Home Goods;
C541492;22511;RETROSPOT BABUSHKA DOORSTOP;-1;01/18/2011 14:24;3.75;;United Kingdom;Kitchen Appliances, Home Goods;
C541492;85174;S/4 CACTI CANDLES;-1;01/18/2011 14:24;4.95;;United Kingdom;Home Goods;
C541492;20931;BLUE POT PLANT CANDLE ;-1;01/18/2011 14:24;3.75;;United Kingdom;Color, Home Goods;
C541492;85040A;S/4 PINK FLOWER CANDLES IN BOWL;-1;01/18/2011 14:24;1.65;;United Kingdom;Color, Home Goods, Accessories;
C541492;85039A;SET/4 RED MINI ROSE CANDLE IN BOWL;-1;01/18/2011 14:24;1.65;;United Kingdom;Color, Accessories, Home Goods, Gifts Jewelry;
C541492;37500;TEA TIME TEAPOT IN GIFT BOX;-1;01/18/2011 14:24;9.95;;United Kingdom;Kitchen Appliances;
C541498;22776;SWEETHEART CAKESTAND 3 TIER;-1;01/18/2011 15:21;9.95;13693.0;United Kingdom;Kitchen Appliances, Home Goods;
C541499;84819;DANISH ROSE ROUND SEWING BOX;-1;01/18/2011 15:23;4.25;13693.0;United Kingdom;Gifts Jewelry;
C541499;22766;PHOTO FRAME CORNICE;-1;01/18/2011 15:23;2.95;13693.0;United Kingdom;Other;
C541499;22325;MOBILE VINTAGE HEARTS ;-3;01/18/2011 15:23;4.95;13693.0;United Kingdom;Home Goods, Stationary;
C541501;85118;HEART T-LIGHT HOLDER;-7;01/18/2011 15:26;1.25;13458.0;United Kingdom;Kitchen Appliances, Home Goods;
C541502;22768;FAMILY PHOTO FRAME CORNICE;-1;01/18/2011 15:30;9.95;18190.0;United Kingdom;Other;
C541503;22170;PICTURE FRAME WOOD TRIPLE PORTRAIT;-1;01/18/2011 15:31;6.75;15291.0;United Kingdom;Other;
C541512;85036B;CHOCOLATE 1 WICK MORRIS BOX CANDLE;-6;01/18/2011 16:52;4.25;17576.0;United Kingdom;Color, Home Goods;
C541572;22669;RED BABY BUNTING ;-50;01/19/2011 12:39;2.55;15171.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541572;22668;PINK BABY BUNTING;-50;01/19/2011 12:39;2.55;15171.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541573;22778;GLASS CLOCHE SMALL;-4;01/19/2011 12:47;3.39;15311.0;United Kingdom;Size, Home Goods;
C541586;21218;RED SPOTTY BISCUIT TIN;-3;01/19/2011 14:36;3.75;12383.0;Belgium;Kitchen Appliances, Color, Home Goods;
C541589;79323W;WHITE CHERRY LIGHTS;-8;01/19/2011 14:44;6.75;15831.0;United Kingdom;Color, Home Goods;
C541603;22838;3 TIER CAKE TIN RED AND CREAM;-1;01/19/2011 17:21;14.95;14572.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541641;21671;RED SPOT CERAMIC DRAWER KNOB;-1;01/20/2011 11:00;1.25;17841.0;United Kingdom;Color, Home Goods;
C541641;21672;WHITE SPOT RED CERAMIC DRAWER KNOB;-1;01/20/2011 11:00;1.25;17841.0;United Kingdom;Color, Home Goods;
C541654;21843;RED RETROSPOT CAKE STAND;-6;01/20/2011 11:53;10.95;12540.0;Spain;Kitchen Appliances, Color, Home Goods;
C541656;21528;DAIRY MAID TRADITIONAL TEAPOT ;-1;01/20/2011 12:07;6.95;17315.0;United Kingdom;Kitchen Appliances;
C541656;22178;VICTORIAN GLASS HANGING T-LIGHT;-1;01/20/2011 12:07;1.25;17315.0;United Kingdom;Home Goods;
C541656;21537;RED RETROSPOT PUDDING BOWL;-1;01/20/2011 12:07;4.25;17315.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541674;22606;WOODEN SKITTLES GARDEN SET;-1;01/20/2011 13:19;15.95;16892.0;United Kingdom;Home Goods;
541685;22351;Given away;-1400;01/20/2011 15:41;0.0;;United Kingdom;Other;
C541688;22423;REGENCY CAKESTAND 3 TIER;-4;01/20/2011 16:15;10.95;12683.0;France;Kitchen Appliances;
C541689;22618;COOKING SET RETROSPOT;-17;01/20/2011 16:16;8.49;13090.0;United Kingdom;Kitchen Appliances, Home Goods;
C541691;22138;BAKING SET 9 PIECE RETROSPOT ;-6;01/20/2011 16:22;4.95;13090.0;United Kingdom;Kitchen Appliances, Home Goods;
C541693;20941;FROG CANDLE;-2;01/20/2011 17:02;1.25;14309.0;United Kingdom;Home Goods;
C541693;22699;ROSES REGENCY TEACUP AND SAUCER ;-1;01/20/2011 17:02;2.95;14309.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;
C541693;22697;GREEN REGENCY TEACUP AND SAUCER;-3;01/20/2011 17:02;2.95;14309.0;United Kingdom;Kitchen Appliances, Color;
C541693;22617;BAKING SET SPACEBOY DESIGN;-1;01/20/2011 17:02;4.95;14309.0;United Kingdom;Toys, Home Goods;
C541693;22636;CHILDS BREAKFAST SET CIRCUS PARADE;-1;01/20/2011 17:02;8.5;14309.0;United Kingdom;Home Goods;
C541693;84945;MULTI COLOUR SILVER T-LIGHT HOLDER;-6;01/20/2011 17:02;0.85;14309.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;
C541694;22437;SET OF 9 BLACK SKULL BALLOONS;-10;01/20/2011 17:06;0.85;17364.0;United Kingdom;Color, Sports Equipment, Home Goods;
C541694;22423;REGENCY CAKESTAND 3 TIER;-1;01/20/2011 17:06;12.75;17364.0;United Kingdom;Kitchen Appliances;
C541701;22359;GLASS JAR KINGS CHOICE;-2;01/21/2011 09:26;2.95;14895.0;United Kingdom;Home Goods;
C541701;35400;WOODEN BOX ADVENT CALENDAR ;-4;01/21/2011 09:26;7.95;14895.0;United Kingdom;Home Goods;
C541701;21527;RED RETROSPOT TRADITIONAL TEAPOT ;-1;01/21/2011 09:26;7.95;14895.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541704;21519;GIN & TONIC DIET GREETING CARD ;-12;01/21/2011 10:25;0.42;13284.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;
C541705;22487;WHITE WOOD GARDEN PLANT LADDER;-4;01/21/2011 10:29;8.5;13854.0;United Kingdom;Color, Home Goods;
C541707;85099C;JUMBO  BAG BAROQUE BLACK WHITE;-10;01/21/2011 11:07;1.95;18223.0;United Kingdom;Color, Accessories;
C541707;22196;SMALL HEART MEASURING SPOONS;-1;01/21/2011 11:07;0.85;18223.0;United Kingdom;Size, Home Goods, Accessories;
C541707;21231;SWEETHEART CERAMIC TRINKET BOX;-4;01/21/2011 11:07;1.06;18223.0;United Kingdom;Home Goods;
C541707;22198;LARGE POPCORN HOLDER ;-3;01/21/2011 11:07;1.65;18223.0;United Kingdom;Size, Kitchen Appliances, Home Goods;
C541710;85123A;WHITE HANGING HEART T-LIGHT HOLDER;-3;01/21/2011 11:17;2.95;14320.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541710;22904;CALENDAR PAPER CUT DESIGN;-2;01/21/2011 11:17;2.95;14320.0;United Kingdom;Home Goods, Stationary;
C541710;22561;WOODEN SCHOOL COLOURING SET;-12;01/21/2011 11:17;1.65;14320.0;United Kingdom;Home Goods, Accessories;
C541710;22558;CLOTHES PEGS RETROSPOT PACK 24 ;-12;01/21/2011 11:17;1.49;14320.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;
C541710;21974;SET OF 36 PAISLEY FLOWER DOILIES;-12;01/21/2011 11:17;1.45;14320.0;United Kingdom;Home Goods, Accessories;
C541710;21880;RED RETROSPOT TAPE;-12;01/21/2011 11:17;0.65;14320.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Stationary;
C541710;21874;GIN AND TONIC MUG;-3;01/21/2011 11:17;1.25;14320.0;United Kingdom;Kitchen Appliances, Home Goods;
C541710;21791;VINTAGE HEADS AND TAILS CARD GAME ;-12;01/21/2011 11:17;1.25;14320.0;United Kingdom;Toys, Home Goods, Stationary;
C541710;21733;RED HANGING HEART T-LIGHT HOLDER;-2;01/21/2011 11:17;2.95;14320.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541710;21470;FLOWER VINE RAFFIA FOOD COVER;-4;01/21/2011 11:17;3.75;14320.0;United Kingdom;Home Goods, Accessories;
C541710;21210;SET OF 72 RETROSPOT PAPER  DOILIES;-12;01/21/2011 11:17;1.45;14320.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;
C541735;22138;BAKING SET 9 PIECE RETROSPOT ;-6;01/21/2011 11:35;4.95;12626.0;Germany;Kitchen Appliances, Home Goods;
C541735;22617;BAKING SET SPACEBOY DESIGN;-3;01/21/2011 11:35;4.95;12626.0;Germany;Toys, Home Goods;
C541735;21080;SET/20 RED RETROSPOT PAPER NAPKINS ;-5;01/21/2011 11:35;0.85;12626.0;Germany;Kitchen Appliances, Color, Home Goods, Stationary;
C541735;22908;PACK OF 20 NAPKINS RED APPLES;-2;01/21/2011 11:35;0.85;12626.0;Germany;Color, Home Goods, Stationary;
C541735;37495;FAIRY CAKE BIRTHDAY CANDLE SET;-2;01/21/2011 11:35;3.75;12626.0;Germany;Kitchen Appliances, Home Goods;
C541735;22960;JAM MAKING SET WITH JARS;-1;01/21/2011 11:35;4.25;12626.0;Germany;Home Goods;
C541779;22663;JUMBO BAG DOLLY GIRL DESIGN;-10;01/21/2011 11:50;1.95;13102.0;United Kingdom;Toys, Home Goods, Accessories;
C541779;22659;LUNCH BOX I LOVE LONDON;-12;01/21/2011 11:50;1.95;13102.0;United Kingdom;Other;
C541786;22423;REGENCY CAKESTAND 3 TIER;-3;01/21/2011 12:54;10.95;14441.0;United Kingdom;Kitchen Appliances;
C541787;84816;DANISH ROSE BEDSIDE CABINET;-1;01/21/2011 12:56;39.95;12829.0;United Kingdom;Home Goods, Gifts Jewelry;
C541817;21340;CLASSIC METAL BIRDCAGE PLANT HOLDER;-4;01/21/2011 16:11;9.95;13929.0;United Kingdom;Kitchen Appliances, Home Goods;
C541818;22207;FRYING PAN UNION FLAG;-1;01/21/2011 16:34;3.75;17389.0;United Kingdom;Accessories;
C541821;84968D;SET OF 16 VINTAGE RED CUTLERY;-1;01/21/2011 16:41;12.75;15281.0;United Kingdom;Color, Home Goods, Stationary;
C541821;84818;DANISH ROSE PHOTO FRAME;-3;01/21/2011 16:41;2.55;15281.0;United Kingdom;Gifts Jewelry;
C541821;84631;FRUIT TREE AND BIRDS WALL PLAQUE;-1;01/21/2011 16:41;7.95;15281.0;United Kingdom;Home Goods;
C541821;22973;CHILDREN'S CIRCUS PARADE MUG;-1;01/21/2011 16:41;1.65;15281.0;United Kingdom;Kitchen Appliances, Home Goods;
C541821;22960;JAM MAKING SET WITH JARS;-2;01/21/2011 16:41;4.25;15281.0;United Kingdom;Home Goods;
C541822;22778;GLASS CLOCHE SMALL;-2;01/21/2011 16:53;3.95;15658.0;United Kingdom;Size, Home Goods;
C541822;22697;GREEN REGENCY TEACUP AND SAUCER;-1;01/21/2011 16:53;2.95;15658.0;United Kingdom;Kitchen Appliances, Color;
C541822;22699;ROSES REGENCY TEACUP AND SAUCER ;-2;01/21/2011 16:53;2.95;15658.0;United Kingdom;Kitchen Appliances, Gifts Jewelry;
C541822;22926;IVORY GIANT GARDEN THERMOMETER;-1;01/21/2011 16:53;5.95;15658.0;United Kingdom;Home Goods, Accessories;
C541823;21155;RED RETROSPOT PEG BAG;-1;01/21/2011 16:55;2.1;17677.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;
C541824;22456;NATURAL SLATE CHALKBOARD LARGE ;-3;01/21/2011 16:58;4.25;15939.0;United Kingdom;Size, Stationary;
C541825;21877;HOME SWEET HOME MUG;-1;01/21/2011 17:01;1.25;12652.0;France;Kitchen Appliances, Home Goods;
C541825;21875;KINGS CHOICE MUG;-1;01/21/2011 17:01;1.25;12652.0;France;Kitchen Appliances, Home Goods;
C541825;20914;SET/5 RED RETROSPOT LID GLASS BOWLS;-1;01/21/2011 17:01;2.95;12652.0;France;Kitchen Appliances, Color, Home Goods;
C541826;22149;FELTCRAFT 6 FLOWER FRIENDS;-1;01/21/2011 17:04;2.1;18260.0;United Kingdom;Accessories, Home Goods, Stationary;
C541826;22423;REGENCY CAKESTAND 3 TIER;-1;01/21/2011 17:04;12.75;18260.0;United Kingdom;Kitchen Appliances;
C541826;71459;HANGING JAM JAR T-LIGHT HOLDER;-4;01/21/2011 17:04;0.85;18260.0;United Kingdom;Kitchen Appliances, Home Goods;
C541828;84945;MULTI COLOUR SILVER T-LIGHT HOLDER;-2;01/21/2011 17:06;0.85;13769.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;
C541829;22220;CAKE STAND LOVEBIRD 2 TIER WHITE;-2;01/21/2011 17:08;9.95;14175.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541829;22060;LARGE CAKE STAND HANGING HEARTS;-2;01/21/2011 17:08;9.95;14175.0;United Kingdom;Size, Kitchen Appliances, Home Goods;
C541831;22943;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;-1;01/21/2011 17:12;4.95;18223.0;United Kingdom;Seasonal products, Home Goods, Stationary;
C541833;22634;CHILDS BREAKFAST SET SPACEBOY ;-1;01/21/2011 17:18;9.95;17644.0;United Kingdom;Toys, Home Goods;
C541834;85118;HEART T-LIGHT HOLDER;-6;01/21/2011 17:24;1.25;17048.0;United Kingdom;Kitchen Appliances, Home Goods;
C541852;21781;MA CAMPAGNE CUTLERY BOX;-1;01/23/2011 14:21;14.95;17841.0;United Kingdom;Other;
C541861;22796;PHOTO FRAME 3 CLASSIC HANGING;-2;01/23/2011 15:48;9.95;13742.0;United Kingdom;Home Goods;
C541863;21231;SWEETHEART CERAMIC TRINKET BOX;-4;01/23/2011 16:08;1.06;13798.0;United Kingdom;Home Goods;
C541863;20711;JUMBO BAG TOYS ;-4;01/23/2011 16:08;1.65;13798.0;United Kingdom;Accessories;
C541863;21936;RED RETROSPOT PICNIC BAG;-1;01/23/2011 16:08;2.55;13798.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;
C541863;21932;SCANDINAVIAN PAISLEY PICNIC BAG;-1;01/23/2011 16:08;2.55;13798.0;United Kingdom;Accessories;
C541863;20725;LUNCH BAG RED RETROSPOT;-1;01/23/2011 16:08;1.45;13798.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;
C541863;85099B;JUMBO BAG RED RETROSPOT;-6;01/23/2011 16:08;1.65;13798.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;
C541863;20727;LUNCH BAG  BLACK SKULL.;-1;01/23/2011 16:08;1.45;13798.0;United Kingdom;Color, Accessories;
C541863;37446;MINI CAKE STAND WITH HANGING CAKES;-1;01/23/2011 16:08;1.25;13798.0;United Kingdom;Kitchen Appliances, Home Goods, Accessories;
C541863;37449;CERAMIC CAKE STAND + HANGING CAKES;-2;01/23/2011 16:08;8.5;13798.0;United Kingdom;Kitchen Appliances, Home Goods;
C541863;35924;HANGING FAIRY CAKE DECORATION;-2;01/23/2011 16:08;1.69;13798.0;United Kingdom;Kitchen Appliances, Home Goods;
C541863;37450;CERAMIC CAKE BOWL + HANGING CAKES;-1;01/23/2011 16:08;2.55;13798.0;United Kingdom;Kitchen Appliances, Home Goods;
C541863;22065;CHRISTMAS PUDDING TRINKET POT ;-2;01/23/2011 16:08;1.25;13798.0;United Kingdom;Seasonal products;
C541863;21231;SWEETHEART CERAMIC TRINKET BOX;-9;01/23/2011 16:08;1.06;13798.0;United Kingdom;Home Goods;
C541868;21232;STRAWBERRY CERAMIC TRINKET BOX;-2;01/24/2011 09:30;1.25;14796.0;United Kingdom;Other;
C541868;22423;REGENCY CAKESTAND 3 TIER;-1;01/24/2011 09:30;12.75;14796.0;United Kingdom;Kitchen Appliances;
C541868;22059;CERAMIC STRAWBERRY DESIGN MUG;-3;01/24/2011 09:30;1.49;14796.0;United Kingdom;Kitchen Appliances, Home Goods;
C541868;37448;CERAMIC CAKE DESIGN SPOTTED MUG;-4;01/24/2011 09:30;1.49;14796.0;United Kingdom;Kitchen Appliances, Home Goods;
C541868;22067;CHOC TRUFFLE GOLD TRINKET POT ;-2;01/24/2011 09:30;1.65;14796.0;United Kingdom;Color;
C541885;85123A;WHITE HANGING HEART T-LIGHT HOLDER;-1;01/24/2011 11:14;2.95;16782.0;United Kingdom;Kitchen Appliances, Color, Home Goods;
C541897;22170;PICTURE FRAME WOOD TRIPLE PORTRAIT;-12;01/24/2011 11:30;5.95;15039.0;United Kingdom;Other;
C541959;21034;REX CASH+CARRY JUMBO SHOPPER;-10;01/24/2011 12:35;0.95;14692.0;United Kingdom;Other;
C541961;22767;TRIPLE PHOTO FRAME CORNICE ;-2;01/24/2011 12:58;9.95;17799.0;United Kingdom;Other;
C541961;22768;FAMILY PHOTO FRAME CORNICE;-1;01/24/2011 12:58;9.95;17799.0;United Kingdom;Other;
C541964;84849D;HOT BATHS SOAP HOLDER;-21;01/24/2011 13:13;1.69;15291.0;United Kingdom;Kitchen Appliances, Home Goods;
C542032;22778;GLASS CLOCHE SMALL;-7;01/25/2011 11:45;3.39;15311.0;United Kingdom;Size, Home Goods;
C542038;22727;ALARM CLOCK BAKELIKE RED ;-1;01/25/2011 11:47;3.75;14534.0;United Kingdom;Color;
C542060;22198;LARGE POPCORN HOLDER ;-1;01/25/2011 12:01;1.65;14680.0;United Kingdom;Size, Kitchen Appliances, Home Goods;
C542060;20726;LUNCH BAG WOODLAND;-2;01/25/2011 12:01;1.65;14680.0;United Kingdom;Accessories;
C542060;20725;LUNCH BAG RED RETROSPOT;-2;01/25/2011 12:01;1.45;14680.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;
C542060;20728;LUNCH BAG CARS BLUE;-3;01/25/2011 12:01;1.65;14680.0;United Kingdom;Color, Accessories;
C542060;21936;RED RETROSPOT PICNIC BAG;-1;01/25/2011 12:01;2.95;14680.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;
C542060;21430;SET/3 RED GINGHAM ROSE STORAGE BOX;-2;01/25/2011 12:01;3.39;14680.0;United Kingdom;Color, Home Goods, Gifts Jewelry;
C542060;21258;VICTORIAN SEWING BOX LARGE;-3;01/25/2011 12:01;10.95;14680.0;United Kingdom;Size;
C542078;22461;SAVOY ART DECO CLOCK;-1;01/25/2011 12:11;12.75;12854.0;United Kingdom;Home Goods;
C542078;22189;CREAM HEART CARD HOLDER;-1;01/25/2011 12:11;3.95;12854.0;United Kingdom;Kitchen Appliances, Home Goods, Stationary;
C542082;20725;LUNCH BAG RED RETROSPOT;-2;01/25/2011 12:25;1.65;15213.0;United Kingdom;Kitchen Appliances, Color, Home Goods, Accessories;
C542086;22423;REGENCY CAKESTAND 3 TIER;-1;01/25/2011 12:34;12.75;18277.0;United Kingdom;Kitchen Appliances;
C542088;22556;PLASTERS IN TIN CIRCUS PARADE ;-12;01/25/2011 12:36;1.65;12553.0;France;Kitchen Appliances, Home Goods;
C542089;22301;COFFEE MUG CAT + BIRD DESIGN;-3;01/25/2011 12:39;2.55;12681.0;France;Kitchen Appliances, Home Goods;
